frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000608.png,1788183407.120,-0.11431,0.16943,0.26863,0,2,0.188,single_line,-0.02001;0.01044,1.09069,-0.06500,1,0.000
000609.png,1788183407.220,-0.07437,-0.44637,0.26863,0,2,0.167,single_line,-0.05994;-0.01702,-0.33674,-0.06500,1,0.000
000610.png,1788183407.270,-0.07506,-0.44631,0.26863,0,2,0.167,single_line,-0.05926;-0.01379,-0.33794,-0.06500,1,0.000
000611.png,1788183407.320,-0.05445,-0.48970,0.26863,0,2,0.146,single_line,-0.07986;-0.02639,0.00000,-0.06500,1,0.000
000612.png,1788183407.370,-0.11779,0.17707,0.26863,0,2,0.188,single_line,-0.01652;0.00040,1.16405,-0.06500,1,0.000
000613.png,1788183407.470,-0.08647,-0.41808,0.26863,0,2,0.146,single_line,-0.04784;-0.03028,0.00000,-0.06500,1,0.000
000614.png,1788183407.520,0.11425,-0.21245,0.26863,0,2,0.167,single_line,-0.01685;0.02006,0.08877,-0.06500,1,0.000
000615.png,1788183407.570,-0.08375,-0.13982,0.26863,0,2,0.125,single_line,-0.05056;0.51482,0.00000,-0.06500,1,0.000
000616.png,1788183407.620,-0.09023,-0.04881,0.26863,0,2,0.229,single_line,-0.04408;-0.01367,0.67038,-0.06500,1,0.000
000617.png,1788183407.720,0.06870,-0.05009,0.26863,0,2,0.146,single_line,-0.03102;0.06561,0.00000,-0.06500,1,0.000
000618.png,1788183407.770,-0.08345,-0.10997,0.26863,0,2,0.208,single_line,-0.05087;-0.04912,0.55300,-0.06500,1,0.000
000619.png,1788183407.820,-0.11700,0.13916,0.26863,0,2,0.208,single_line,-0.01731;0.00828,1.22955,-0.06500,1,0.000
000620.png,1788183407.870,-0.11512,0.12192,0.26863,0,2,0.229,single_line,-0.01920;0.00785,1.19620,-0.06500,1,0.000
000621.png,1788183407.920,0.05195,0.00271,0.26863,0,2,0.146,single_line,-0.02150;0.08237,0.00000,-0.06500,1,0.000
000622.png,1788183408.020,0.05172,0.00262,0.26863,0,2,0.125,single_line,-0.02144;0.08260,0.00000,-0.06500,1,0.000
000623.png,1788183408.070,0.06807,-0.04092,0.26863,0,2,0.146,single_line,-0.02360;0.06625,0.00000,-0.06500,1,0.000
000624.png,1788183408.120,0.11274,-0.19392,0.26863,0,2,0.146,single_line,-0.01925;0.02157,0.00000,-0.06500,1,0.000
000625.png,1788183408.170,-0.04462,-0.39950,0.26863,0,1,0.354,single_line,-0.08970,-0.04237,-0.06500,1,0.000
000626.png,1788183408.270,-0.04320,-0.41908,0.26863,0,1,0.375,single_line,-0.09111,-0.08388,-0.06500,1,0.000
000627.png,1788183408.320,-0.04184,-0.42764,0.26863,0,1,0.417,single_line,-0.09248,-0.10392,-0.06500,1,0.000
000628.png,1788183408.370,-0.04092,-0.42978,0.26863,0,1,0.354,single_line,-0.09340,-0.10932,-0.06500,1,0.000
000629.png,1788183408.470,-0.04500,-0.41858,0.26863,0,1,0.375,single_line,-0.08932,-0.09185,-0.06500,1,0.000
000630.png,1788183408.520,-0.09935,-0.08198,0.26863,0,1,0.292,single_line,-0.03497,0.79018,-0.06500,1,0.000
000631.png,1788183408.570,-0.10000,-0.07946,0.26863,0,1,0.333,single_line,-0.03431,0.79906,-0.06500,1,0.000
000632.png,1788183408.620,-0.10032,-0.08595,0.26863,0,1,0.312,single_line,-0.03399,0.78331,-0.06500,1,0.000
000633.png,1788183408.670,-0.09875,-0.09418,0.26863,0,1,0.396,single_line,-0.03556,0.76615,-0.06500,1,0.000
000634.png,1788183408.770,-0.09385,-0.12835,0.26863,0,1,0.438,single_line,-0.04046,0.68955,-0.06500,1,0.000
000635.png,1788183408.820,-0.09899,-0.09842,0.26863,0,1,0.375,single_line,-0.03533,0.75046,-0.06500,1,0.000
000636.png,1788183408.870,-0.10064,-0.09165,0.26863,0,1,0.354,single_line,-0.03368,0.76430,-0.06500,1,0.000
000637.png,1788183408.920,-0.04253,-0.44785,0.26863,0,1,0.458,single_line,-0.09179,-0.23988,-0.06500,1,0.000
000638.png,1788183409.020,-0.04201,-0.45249,0.26863,0,1,0.500,single_line,-0.09230,-0.26846,-0.06500,1,0.000
000639.png,1788183409.070,-0.04031,-0.46429,0.26863,0,1,0.458,single_line,-0.09401,-0.30895,-0.06500,1,0.000
000640.png,1788183409.120,-0.03827,-0.47028,0.26863,0,1,0.396,single_line,-0.09604,-0.34007,-0.06500,1,0.000
000641.png,1788183409.170,-0.03389,-0.49079,0.26863,0,1,0.479,single_line,-0.10043,-0.39181,-0.06500,1,0.000
000642.png,1788183409.270,0.00000,0.00000,0.00000,0,2,0.000,no_plausible_lane_pair,,0.00000,-0.06500,1,0.000
000643.png,1788183409.320,0.00000,0.00000,0.00000,0,2,0.000,no_plausible_lane_pair,,0.00000,-0.06500,1,0.000
000644.png,1788183409.370,0.00000,0.00000,0.00000,0,2,0.000,no_plausible_lane_pair,,0.00000,-0.06500,1,0.000
000645.png,1788183409.420,-0.09376,-0.17286,0.26863,0,2,0.438,single_line,-0.53711;-0.04056,0.57518,-0.06500,1,0.000
000646.png,1788183409.470,-0.09294,-0.17988,0.26863,0,2,0.375,single_line,-0.53946;-0.04138,0.56180,-0.06500,1,0.000
000647.png,1788183409.570,-0.09926,-0.15227,0.26863,0,2,0.438,single_line,-0.58753;-0.03506,0.60060,-0.06500,1,0.000
000648.png,1788183409.620,0.12135,-0.28488,0.20050,1,2,0.542,ok,-0.22581;-0.01689,0.28208,-0.06500,1,0.000
000649.png,1788183409.670,0.12203,-0.28222,0.20193,1,2,0.583,ok,-0.22716;-0.01691,0.27247,-0.06500,1,0.000
000650.png,1788183409.720,0.10909,-0.28422,0.17109,1,2,0.562,ok,-0.19821;-0.01997,0.29210,-0.06500,1,0.000
000651.png,1788183409.770,0.11041,-0.28181,0.17634,1,2,0.583,ok,-0.20220;-0.01862,0.29577,-0.06500,1,0.000
000652.png,1788183409.820,0.13512,-0.28682,0.22201,1,2,0.562,ok,-0.25085;-0.01938,0.21886,-0.06500,1,0.000
000653.png,1788183409.871,0.13310,-0.29284,0.21911,1,2,0.562,ok,-0.24753;-0.01868,0.23367,-0.06500,1,0.000
000654.png,1788183409.920,0.12385,-0.29239,0.20215,1,2,0.583,ok,-0.22940;-0.01829,0.25263,-0.06500,1,0.000
000655.png,1788183410.020,-0.09051,-0.03823,0.21606,0,2,0.438,single_line,-0.74874;-0.01752,1.13988,-0.06500,1,0.000
000656.png,1788183410.070,0.11837,-0.28473,0.19263,1,2,0.583,ok,-0.21873;-0.01801,0.24926,-0.06500,1,0.000
000657.png,1788183410.120,-0.08936,-0.03927,0.21137,0,2,0.458,single_line,-0.57485;-0.01633,1.12726,-0.06500,1,0.000
000658.png,1788183410.170,0.11566,-0.28650,0.18884,1,2,0.604,ok,-0.21409;-0.01723,0.16063,-0.06500,1,0.000
000659.png,1788183410.220,0.11305,-0.29181,0.18368,1,2,0.583,ok,-0.20895;-0.01716,0.17735,-0.06500,1,0.000
000660.png,1788183410.270,0.12868,-0.29512,0.21425,1,2,0.604,ok,-0.24065;-0.01672,0.12135,-0.06500,1,0.000
000661.png,1788183410.370,0.10712,-0.29566,0.17512,1,2,0.604,ok,-0.19866;-0.01559,0.31830,-0.06500,1,0.000
000662.png,1788183410.420,0.05311,-0.43583,0.19873,0,2,0.125,single_line,-0.15247;-0.01643,0.00000,-0.06500,1,0.000
000663.png,1788183410.470,-0.01689,0.23028,0.19873,0,2,0.104,single_line,-0.01561;0.11626,0.00000,-0.06500,1,0.000
000664.png,1788183410.520,0.00814,0.16795,0.19873,0,2,0.104,single_line,-0.01598;0.09122,0.00000,-0.06500,1,0.000
000665.png,1788183410.570,-0.00637,0.21906,0.19873,0,2,0.104,single_line,-0.01786;0.10573,0.00000,-0.06500,1,0.000
000666.png,1788183410.620,-0.01494,-0.21423,0.19873,0,2,0.083,single_line,-0.08442;-0.01505,0.00000,-0.06500,1,0.000
000667.png,1788183410.720,-0.08749,-0.01830,0.19873,0,1,0.458,single_line,-0.01187,1.20679,-0.06500,1,0.000
000668.png,1788183410.770,0.02552,0.02569,0.19873,0,2,0.083,single_line,-0.01278;0.07385,0.00000,-0.06500,1,0.000
000669.png,1788183410.820,-0.08691,-0.01103,0.19873,0,1,0.458,single_line,-0.01245,1.20691,-0.06500,1,0.000
000670.png,1788183410.870,0.04717,-0.26185,0.19873,0,2,0.083,single_line,-0.14654;-0.01335,0.00000,-0.06500,1,0.000
000671.png,1788183410.920,-0.08644,-0.00536,0.19873,0,1,0.458,single_line,-0.01293,1.22107,-0.06500,1,0.000
000672.png,1788183410.970,-0.08570,-0.00356,0.19873,0,1,0.458,single_line,-0.01366,1.21720,-0.06500,1,0.000
000673.png,1788183411.070,-0.08487,0.00736,0.19873,0,2,0.438,single_line,-0.01449;-0.00873,1.22853,-0.06500,1,0.000
000674.png,1788183411.120,0.12581,-0.26906,0.21069,1,2,0.521,ok,-0.23509;-0.01653,-0.00400,-0.06500,1,0.000
000675.png,1788183411.170,0.12389,-0.26434,0.20324,1,2,0.521,ok,-0.22917;-0.01861,-0.00119,-0.06500,1,0.000
000676.png,1788183411.272,0.12353,-0.25536,0.19888,1,2,0.500,ok,-0.22631;-0.02076,-0.01803,-0.06500,1,0.000
000677.png,1788183411.321,-0.08034,0.00563,0.20101,0,2,0.375,single_line,-0.43491;-0.02016,1.15107,-0.06500,1,0.000
000678.png,1788183411.371,0.03816,0.13542,0.20101,0,2,0.083,single_line,-0.02022;0.06234,0.00000,-0.06500,1,0.000
000679.png,1788183411.470,-0.08202,0.03505,0.20101,0,2,0.292,single_line,-0.41357;-0.01849,1.19851,-0.06500,1,0.000
000680.png,1788183411.520,-0.08010,0.01958,0.20101,0,1,0.312,single_line,-0.02040,1.14814,-0.06500,1,0.000
000681.png,1788183411.570,0.02987,-0.12182,0.20101,0,2,0.083,single_line,-0.13038;-0.02008,0.00000,-0.06500,1,0.000
000682.png,1788183411.620,-0.07760,0.01248,0.20101,0,1,0.312,single_line,-0.02291,1.11011,-0.06500,1,0.000
000683.png,1788183411.670,-0.08003,0.03508,0.20101,0,1,0.271,single_line,-0.02048,1.18581,-0.06500,1,0.000
000684.png,1788183411.720,0.14933,-0.21250,0.25332,1,3,0.312,ok,-0.27891;-0.01976;0.00494,0.59971,-0.06500,1,0.000
000685.png,1788183411.770,-0.08781,0.04537,0.21148,0,2,0.292,single_line,-0.01793;0.00142,1.20464,-0.06500,1,0.000
000686.png,1788183411.820,-0.08592,0.04277,0.21148,0,2,0.208,single_line,-0.01982;-0.00535,1.21192,-0.06500,1,0.000
000687.png,1788183411.870,-0.08590,0.03831,0.21148,0,2,0.208,single_line,-0.01984;-0.00222,1.19906,-0.06500,1,0.000
000688.png,1788183411.921,-0.07211,-0.23027,0.17748,1,2,0.333,ok,-0.01904;0.16325,1.03239,-0.06500,1,0.000
000689.png,1788183412.020,-0.07078,-0.14001,0.17924,1,2,0.312,ok,-0.01973;0.16129,1.03676,-0.06500,1,0.000
000690.png,1788183412.070,-0.08268,-0.20440,0.19996,1,2,0.271,ok,-0.01943;0.18478,1.07686,-0.06500,1,0.000
000691.png,1788183412.120,-0.08019,-0.30190,0.18744,1,2,0.292,ok,-0.01796;0.17835,1.06974,-0.06500,1,0.000
000692.png,1788183412.170,-0.07387,-0.26429,0.17836,1,2,0.292,ok,-0.01852;0.16626,1.03111,-0.06500,1,0.000
000693.png,1788183412.220,0.04007,-0.31755,0.19345,0,2,0.125,single_line,-0.13679;-0.01936,0.00000,-0.06500,1,0.000
000694.png,1788183412.270,0.06514,-0.39519,0.19345,0,2,0.125,single_line,-0.16186;-0.01813,0.00000,-0.06500,1,0.000
000695.png,1788183412.370,0.10424,-0.23954,0.16732,1,2,0.312,ok,-0.19036;-0.01812,0.02214,-0.06500,1,0.000
000696.png,1788183412.420,0.02312,0.33445,0.18822,0,2,0.104,single_line,0.05073;0.07099,0.00000,-0.06500,1,0.000
000697.png,1788183412.470,0.16467,-0.35410,0.27742,1,2,0.312,ok,-0.31256;-0.01679,-0.36722,-0.06500,2,4.820
000698.png,1788183412.520,0.12128,-0.35541,0.19395,1,2,0.354,ok,-0.22472;-0.01784,-0.16838,-0.06500,2,4.820
000699.png,1788183412.620,-0.08872,-0.36583,0.19679,1,2,0.354,ok,-0.01665;0.19408,1.02282,-0.06500,2,4.820
000700.png,1788183412.670,0.04290,0.40074,0.20227,0,2,0.146,single_line,-0.01743;0.05823,0.00000,-0.06500,2,4.820
000701.png,1788183412.720,-0.05816,-0.40087,0.13987,1,2,0.292,ok,-0.01779;0.13412,0.97489,-0.06500,2,4.820
000702.png,1788183412.770,0.03831,0.41483,0.18979,0,2,0.146,single_line,-0.01479;0.05658,0.00000,-0.06500,2,4.820
000703.png,1788183412.820,0.14758,-0.24569,0.25377,1,2,0.417,ok,-0.27839;-0.01676,-0.36966,-0.06500,2,4.820
000704.png,1788183412.920,-0.08729,0.00724,0.20258,0,2,0.188,single_line,-0.01400;-0.00869,1.09315,-0.06500,2,4.820
000705.png,1788183412.970,-0.08606,0.16469,0.20258,0,2,0.188,single_line,-0.01523;-0.01320,-0.10872,-0.06500,2,4.820
000706.png,1788183413.020,-0.08703,0.00588,0.20258,0,2,0.208,single_line,-0.01427;-0.00070,1.10929,-0.06500,2,4.820
000707.png,1788183413.070,-0.08778,0.00695,0.20258,0,2,0.208,single_line,-0.01351;-0.00673,1.11989,-0.06500,2,4.820
000708.png,1788183413.120,0.03483,-0.26431,0.20258,0,2,0.208,single_line,-0.13612;-0.01264,-0.95199,-0.06500,2,4.820
000709.png,1788183413.170,0.25877,-0.07808,0.31216,1,3,0.354,ok,-0.41533;-0.10222;-0.01024,-0.38769,-0.06500,2,4.820
000710.png,1788183413.270,0.01271,-0.21140,0.22450,0,2,0.208,single_line,-0.12496;-0.00794,-0.90318,-0.06500,2,4.820
000711.png,1788183413.320,0.07227,0.42367,0.22450,0,2,0.125,single_line,-0.00713;0.03998,0.00000,-0.06500,2,4.820
000712.png,1788183413.370,0.08632,0.37351,0.22450,0,2,0.125,single_line,-0.00500;0.02593,0.00000,-0.06500,2,4.820
000713.png,1788183413.420,-0.07728,0.19744,0.22450,0,2,0.167,single_line,-0.03497;0.00237,-0.13401,-0.06500,2,4.820
000714.png,1788183413.520,-0.07089,-0.00000,0.22450,0,3,0.083,single_line,-0.04136;-0.02133;-0.00648,0.00000,-0.06500,2,4.820
000715.png,1788183413.570,-0.08642,0.25468,0.22450,0,2,0.167,single_line,-0.02583;-0.00603,-0.10710,-0.06500,2,4.820
000716.png,1788183413.620,-0.10044,0.31769,0.22450,0,2,0.167,single_line,-0.01181;-0.00699,-0.02716,-0.06500,2,4.820
000717.png,1788183413.670,-0.10622,0.35201,0.22450,0,2,0.167,single_line,-0.00603;-0.00424,0.03002,-0.06500,2,4.820
000718.png,1788183413.720,-0.01944,0.56825,0.22450,0,2,0.167,single_line,0.09242;0.13169,2.38777,-0.06500,2,4.820
000719.png,1788183413.770,0.05633,0.60213,0.22450,0,2,0.229,single_line,0.01567;0.05592,0.71097,-0.06500,2,4.820
000720.png,1788183413.820,0.12295,-0.24827,0.25806,1,2,0.396,ok,-0.25607;0.01016,-0.36886,-0.06500,2,4.820
000721.png,1788183413.920,0.10270,0.27870,0.23121,0,2,0.125,single_line,-0.00891;0.01291,0.00000,-0.06500,2,4.820
000722.png,1788183413.970,-0.01962,-0.00673,0.23121,0,2,0.208,single_line,-0.09599;0.00549,-1.04921,-0.06500,2,4.820
000723.png,1788183414.020,0.02126,-0.18118,0.23121,0,2,0.250,single_line,-0.13686;0.00579,-1.42583,-0.06500,2,4.820
000724.png,1788183414.070,0.00008,-0.09146,0.23121,0,2,0.271,single_line,-0.11569;0.00385,-1.25031,-0.06500,2,4.820
000725.png,1788183414.120,0.08021,0.61732,0.23121,0,2,0.250,single_line,-0.01653;0.03539,0.70646,-0.06500,2,4.820
000726.png,1788183414.220,0.02390,0.57493,0.21533,1,2,0.396,ok,-0.15218;0.10439,0.76156,-0.06500,2,4.820
000727.png,1788183414.270,0.10160,-0.17042,0.21273,1,3,0.208,ok,-0.20953;0.00633;0.04679,0.00000,-0.06500,2,4.820
000728.png,1788183414.320,0.01612,0.81581,0.22497,0,2,0.333,single_line,-0.00161;0.09636,1.48530,-0.06500,2,4.820
000729.png,1788183414.370,-0.02577,0.89630,0.22497,0,2,0.312,single_line,-0.00364;0.13825,1.79377,-0.06500,2,4.820
000730.png,1788183414.420,0.06011,0.70397,0.22497,0,2,0.292,single_line,-0.00207;0.05237,0.92405,-0.06500,2,4.820
000731.png,1788183414.520,-0.08153,0.14496,0.17162,1,2,0.500,ok,-0.00519;0.16825,1.81556,-0.06500,2,4.820
000732.png,1788183414.570,0.04599,0.75627,0.21430,0,2,0.271,single_line,0.00260;0.06116,1.10362,-0.06500,2,4.820
000733.png,1788183414.620,0.10070,0.55780,0.21430,0,2,0.208,single_line,-0.00388;0.00645,0.12458,-0.06500,2,4.820
000734.png,1788183414.720,0.03343,0.80767,0.21430,0,2,0.271,single_line,-0.00719;0.07372,1.20762,-0.06500,2,4.820
000735.png,1788183414.770,0.02980,0.81903,0.21430,0,2,0.271,single_line,-0.00930;0.07735,1.24486,-0.06500,2,4.820
000736.png,1788183414.820,-0.02664,0.29272,0.21430,0,2,0.188,single_line,-0.08051;-0.00988,-0.62917,-0.06500,2,4.820
000737.png,1788183414.870,-0.07552,0.47382,0.21430,0,2,0.188,single_line,-0.03163;0.01450,-0.29059,-0.06500,2,4.820
000738.png,1788183414.920,0.01390,0.83420,0.21430,0,2,0.208,single_line,0.01438;0.09326,0.96930,-0.06500,2,4.820
000739.png,1788183415.021,0.07986,0.69607,0.21430,0,2,0.188,single_line,0.00998;0.02729,0.34702,-0.06500,2,4.820
000740.png,1788183415.070,0.07521,0.71447,0.21430,0,2,0.188,single_line,0.00965;0.03194,0.40368,-0.06500,2,4.820
000741.png,1788183415.120,0.09744,0.66969,0.21430,0,2,0.250,single_line,0.00745;0.00971,0.18096,-0.06500,2,4.820
000742.png,1788183415.220,-0.02601,0.43136,0.21430,0,3,0.104,single_line,-0.08114;0.00014;0.01158,0.00000,-0.06500,2,4.820
000743.png,1788183415.270,0.10195,0.20538,0.21430,0,2,0.167,single_line,0.00154;0.00520,1.65737,-0.06500,2,4.820
000744.png,1788183415.320,0.05999,0.33049,0.21430,0,2,0.104,single_line,-0.00689;0.04716,0.00000,-0.06500,2,4.820
000745.png,1788183415.370,-0.10269,0.66942,0.21430,0,2,0.208,single_line,-0.00446;0.00190,0.08469,-0.06500,2,4.820
000746.png,1788183415.420,-0.08558,0.63548,0.21430,0,2,0.188,single_line,-0.02157;0.00252,-0.05097,-0.06500,2,4.820
000747.png,1788183415.520,-0.08623,0.65272,0.21430,0,2,0.188,single_line,-0.02093;-0.00057,-0.05890,-0.06500,2,4.820
000748.png,1788183415.570,-0.08213,0.65287,0.21430,0,2,0.167,single_line,-0.02502;-0.00313,-0.06094,-0.06500,2,4.820
000749.png,1788183415.620,0.14360,0.02003,0.22838,1,2,0.271,ok,-0.25781;-0.02939,-0.03858,-0.06500,2,4.820
000750.png,1788183415.670,-0.04342,0.56832,0.21712,0,2,0.208,single_line,-0.06514;-0.00423,-0.31923,-0.06500,2,4.820
000751.png,1788183415.720,-0.07074,0.65833,0.21712,0,2,0.167,single_line,-0.03782;0.01262,-0.13059,-0.06500,2,4.820
000752.png,1788183415.820,-0.06193,0.67103,0.14449,1,2,0.312,ok,-0.03032;0.15417,1.26358,-0.06500,2,4.820
000753.png,1788183415.871,-0.05865,0.68403,0.20259,0,3,0.167,single_line,-0.04264;-0.00455;0.01094,-0.14266,-0.06500,2,4.820
000754.png,1788183415.920,0.12265,0.46102,0.14975,1,3,0.271,ok,-0.20625;-0.03905;0.00895,-0.08324,-0.06500,2,4.820
000755.png,1788183415.970,-0.05070,0.69214,0.19202,0,3,0.188,single_line,-0.04531;-0.02155;0.01002,-0.18623,-0.06500,2,4.820
000756.png,1788183416.020,-0.01376,0.51221,0.19202,0,4,0.125,single_line,-0.58906;-0.07786;-0.00759;0.10977,0.00000,-0.06500,2,4.820
000757.png,1788183416.120,0.02467,-0.00000,0.19202,0,2,0.125,single_line,0.06278;0.07134,0.00000,-0.06500,2,4.820
000758.png,1788183416.170,0.04151,0.35052,0.19202,0,1,0.146,single_line,0.05450,0.00000,-0.06500,2,4.820
000759.png,1788183416.220,0.05665,0.29780,0.19202,0,3,0.125,single_line,-0.60038;-0.01814;0.03936,0.00000,-0.06500,2,4.820
000760.png,1788183416.270,0.05255,0.30583,0.19202,0,3,0.125,single_line,-0.54451;-0.02879;0.04346,0.00000,-0.06500,2,4.820
000761.png,1788183416.320,0.00168,-0.13917,0.19202,0,2,0.104,single_line,-0.09769;-0.00831,0.00000,-0.06500,2,4.820
000762.png,1788183416.420,0.14697,0.03355,0.24840,1,3,0.208,ok,-0.27124;-0.02270;-0.01072,0.00000,-0.06500,2,4.820
000763.png,1788183416.470,0.08772,-0.01117,0.20330,0,2,0.083,single_line,-0.01233;0.01393,0.00000,-0.06500,2,4.820
000764.png,1788183416.520,0.08462,0.00110,0.20330,0,2,0.104,single_line,-0.01425;0.01703,0.00000,-0.06500,2,4.820
000765.png,1788183416.571,-0.04493,0.07455,0.20330,0,2,0.146,single_line,-0.05672;-0.00573,0.00000,-0.06500,2,4.820
000766.png,1788183416.620,0.05590,0.02583,0.20330,0,2,0.146,single_line,-0.00379;0.04575,0.00000,-0.06500,2,4.820
000767.png,1788183416.720,-0.04309,0.60210,0.20330,0,2,0.146,single_line,0.04023;0.14474,0.00000,-0.06500,2,4.820
000768.png,1788183416.770,-0.11198,0.45257,0.24149,1,2,0.292,ok,-0.02228;0.24624,1.40937,-0.06500,2,4.820
000769.png,1788183416.820,-0.09943,0.15394,0.21094,0,2,0.208,single_line,-0.42309;-0.00604,1.60804,-0.06500,2,4.820
000770.png,1788183416.870,-0.10033,0.14939,0.21094,0,2,0.208,single_line,-0.77632;-0.00514,1.59139,-0.06500,2,4.820
000771.png,1788183416.920,0.53930,-0.62983,0.12139,1,3,0.292,ok,-0.61441;-0.46420;-0.00690,0.00000,-0.06500,2,4.820
000772.png,1788183416.970,-0.08834,0.12910,0.19303,0,3,0.208,single_line,-0.52198;-0.48227;-0.00817,1.55121,-0.06500,2,4.820
000773.png,1788183417.020,0.09502,-0.16068,0.16830,1,3,0.375,ok,-0.61825;-0.18027;-0.00977,0.95880,-0.06500,2,4.820
000774.png,1788183417.071,0.46056,-0.37532,0.16741,1,4,0.271,ok,-0.67179;-0.55053;-0.37059;-0.01021,0.00000,-0.06500,2,4.820
000775.png,1788183417.170,0.04109,0.46731,0.18395,0,4,0.104,single_line,-0.63315;-0.62733;-0.01334;0.05089,0.00000,-0.06500,2,4.820
000776.png,1788183417.220,0.06366,-0.12520,0.18395,0,3,0.083,single_line,-0.24195;-0.15563;-0.01430,0.00000,-0.06500,2,4.820
000777.png,1788183417.270,0.00670,0.02073,0.18395,0,2,0.104,single_line,-0.09867;-0.01231,0.00000,-0.06500,2,4.820
000778.png,1788183417.320,0.10947,-0.25966,0.19720,1,3,0.417,ok,-1.15052;-0.21149;-0.00745,0.96934,-0.06500,2,4.820
000779.png,1788183417.420,-0.08643,0.12223,0.18660,0,2,0.271,single_line,-1.50878;-0.00687,1.56323,-0.06500,2,4.820
000780.png,1788183417.470,-0.05266,-0.29096,0.14142,1,4,0.333,ok,-0.84514;-0.11306;-0.02115;0.12647,0.64064,-0.06500,2,4.820
000781.png,1788183417.520,-0.06626,0.01499,0.17756,0,2,0.229,single_line,-1.32822;-0.02253,1.25136,-0.06500,2,4.820
000782.png,1788183417.571,-0.06503,0.00496,0.17756,0,2,0.208,single_line,-0.69850;-0.02375,1.22708,-0.06500,2,4.820
000783.png,1788183417.620,-0.06911,0.10719,0.17756,0,3,0.104,single_line,-1.02063;-0.01967;-0.01736,0.00000,-0.06500,2,4.820
000784.png,1788183417.671,0.00165,0.01196,0.17756,0,4,0.104,single_line,-0.15755;-0.12142;-0.09043;-0.01813,0.00000,-0.06500,2,4.820
000785.png,1788183417.770,0.04198,0.37044,0.17756,0,3,0.146,single_line,-0.42105;-0.00723;0.04681,0.00000,-0.06500,2,4.820
000786.png,1788183417.820,-0.01498,0.04371,0.17756,0,2,0.125,single_line,-0.07380;-0.00692,0.00000,-0.06500,2,4.820
000787.png,1788183417.870,0.11214,-0.29202,0.20258,1,3,0.438,ok,-1.08953;-0.21791;-0.00637,0.68372,-0.06500,2,4.820
000788.png,1788183417.920,-0.06427,0.29462,0.18257,0,2,0.104,single_line,-0.02702;-0.00589,0.00000,-0.06500,2,4.820
000789.png,1788183418.020,-0.08839,0.10463,0.18257,0,1,0.292,single_line,-0.00289,1.52886,-0.06500,2,4.820
000790.png,1788183418.070,0.01950,0.08496,0.18257,0,2,0.167,single_line,-0.11078;-0.00429,0.28340,-0.06500,2,4.820
000791.png,1788183418.120,-0.08808,0.09274,0.18257,0,1,0.292,single_line,-0.00320,1.49117,-0.06500,2,4.820
000792.png,1788183418.170,0.11097,-0.29218,0.20291,1,3,0.417,ok,-0.49682;-0.21691;-0.00502,0.73314,-0.06500,2,4.820
000793.png,1788183418.220,0.10924,-0.28714,0.20574,1,2,0.417,ok,-0.21650;-0.00198,0.74645,-0.06500,2,4.820
000794.png,1788183418.271,-0.08106,0.00628,0.19046,0,1,0.312,single_line,-0.01417,1.24350,-0.06500,2,4.820
000795.png,1788183418.320,-0.08018,-0.00119,0.19046,0,1,0.333,single_line,-0.01504,1.21809,-0.06500,2,4.820
000796.png,1788183418.370,-0.07833,-0.01125,0.19046,0,1,0.354,single_line,-0.01689,1.18512,-0.06500,2,4.820
000797.png,1788183418.420,-0.09018,0.06758,0.19046,0,1,0.354,single_line,-0.00505,1.40323,-0.06500,2,4.820
000798.png,1788183418.520,-0.09124,0.07337,0.19046,0,1,0.354,single_line,-0.00399,1.40143,-0.06500,2,4.820
000799.png,1788183418.570,0.18483,-0.29369,0.32469,1,2,0.583,ok,-0.35443;-0.01522,0.57500,-0.06500,2,4.820
000800.png,1788183418.620,-0.05257,0.19321,0.21730,0,2,0.083,single_line,-0.05608;0.00074,0.00000,-0.06500,2,4.820
000801.png,1788183418.670,0.10657,0.12565,0.21730,0,1,0.396,single_line,0.00208,1.50405,-0.06500,2,4.820
000802.png,1788183418.770,-0.01318,0.52813,0.21730,0,2,0.083,single_line,-0.01157;0.12183,0.00000,-0.06500,2,4.820
000803.png,1788183418.820,0.17705,0.27129,0.15117,1,3,0.188,ok,-0.25551;-0.09860;-0.00377,0.00000,-0.06500,2,4.820
000804.png,1788183418.870,-0.00492,0.16531,0.20408,0,3,0.104,single_line,-0.23882;-0.09712;-0.02264,0.00000,-0.06500,2,4.820
000805.png,1788183418.920,0.12761,-0.28859,0.23675,1,3,0.521,ok,-0.29524;-0.25109;-0.00413,0.67914,-0.06500,2,4.820
000806.png,1788183418.970,0.07909,-0.28418,0.14082,1,3,0.562,ok,-0.21757;-0.15244;-0.00574,0.66613,-0.06500,2,4.820
000807.png,1788183419.070,-0.10488,-0.27111,0.20971,1,2,0.479,ok,-0.00395;0.21370,1.81620,-0.06500,2,4.820
000808.png,1788183419.120,0.19949,0.07016,0.28242,1,3,0.333,ok,-0.34105;-0.05793;-0.00772,-0.81069,-0.06500,2,4.820
000809.png,1788183419.170,-0.06997,0.72373,0.21589,0,3,0.146,single_line,-0.03798;-0.02040;0.00100,0.00000,-0.06500,2,4.820
000810.png,1788183419.220,-0.08590,0.01791,0.21589,0,3,0.333,single_line,-0.02205;-0.00908;0.01421,1.06803,-0.06500,2,4.820
