frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000624.png,1788182993.570,-0.04963,0.19756,0.18266,0,2,0.229,single_line,-0.04170;-0.01092,1.53357,0.00000,2,4.820
000625.png,1788182993.620,-0.02651,0.03413,0.18266,0,2,0.208,single_line,-0.06482;-0.00570,1.07460,0.00000,2,4.820
000626.png,1788182993.670,-0.04845,0.20298,0.18266,0,2,0.271,single_line,-0.04288;-0.00026,1.45958,0.00000,2,4.820
000627.png,1788182993.720,-0.04885,0.20950,0.18266,0,2,0.271,single_line,-0.04248;-0.02409,1.46481,0.00000,2,4.820
000628.png,1788182993.820,-0.04208,0.62853,0.18266,0,2,0.250,single_line,-0.04925;-0.04544,-0.23639,0.00000,2,4.820
000629.png,1788182993.870,-0.03345,0.11005,0.18266,0,2,0.292,single_line,-0.05788;-0.00002,1.23946,0.00000,2,4.820
000630.png,1788182993.920,-0.06001,0.28858,0.18266,0,2,0.292,single_line,-0.03132;0.00205,1.71936,0.00000,2,4.820
000631.png,1788182993.970,-0.03970,0.15710,0.18266,0,2,0.250,single_line,-0.05163;-0.01113,1.44238,0.00000,2,4.820
000632.png,1788182994.070,-0.09754,-0.18986,0.29693,1,3,0.396,ok,-0.71471;-0.05364;0.24872,1.78632,0.00000,2,4.820
000633.png,1788182994.120,0.21340,0.37192,0.29132,1,3,0.250,ok,-0.36974;-0.05705;-0.05468,-0.09917,0.00000,2,4.820
000634.png,1788182994.170,-0.05577,0.13386,0.22267,0,3,0.250,single_line,-0.43520;-0.05557;-0.04507,1.40921,0.00000,2,4.820
000635.png,1788182994.220,-0.05387,0.11625,0.22267,0,2,0.271,single_line,-0.43170;-0.05747,1.36754,0.00000,2,4.820
000636.png,1788182994.270,-0.05069,0.09925,0.22267,0,1,0.292,single_line,-0.06065,1.33255,0.00000,2,4.820
000637.png,1788182994.370,-0.04918,0.09098,0.22267,0,1,0.292,single_line,-0.06215,1.30273,0.00000,2,4.820
000638.png,1788182994.420,-0.04868,0.08836,0.22267,0,1,0.292,single_line,-0.06266,1.28952,0.00000,2,4.820
000639.png,1788182994.470,-0.04679,0.08195,0.22267,0,1,0.271,single_line,-0.06455,1.26403,0.00000,2,4.820
000640.png,1788182994.570,-0.04371,0.06373,0.22267,0,1,0.312,single_line,-0.06762,1.22709,0.00000,2,4.820
000641.png,1788182994.620,-0.07157,0.25049,0.22267,0,1,0.354,single_line,-0.03977,1.69342,0.00000,2,4.820
000642.png,1788182994.670,-0.04030,0.04307,0.22267,0,1,0.333,single_line,-0.07103,1.16555,0.00000,2,4.820
000643.png,1788182994.720,-0.04347,0.07191,0.22267,0,1,0.333,single_line,-0.06787,1.27327,0.00000,2,4.820
000644.png,1788182994.770,-0.04113,0.05408,0.22267,0,1,0.312,single_line,-0.07021,1.23212,0.00000,2,4.820
000645.png,1788182994.870,-0.04770,0.09457,0.22267,0,1,0.292,single_line,-0.06363,1.36110,0.00000,2,4.820
000646.png,1788182994.920,-0.04671,0.09221,0.22267,0,1,0.292,single_line,-0.06462,1.37462,0.00000,2,4.820
000647.png,1788182994.970,-0.04746,0.08951,0.22267,0,1,0.292,single_line,-0.06387,1.35537,0.00000,2,4.820
000648.png,1788182995.020,-0.04647,0.08066,0.22267,0,2,0.292,single_line,-0.06487;-0.05047,1.34342,0.00000,2,4.820
000649.png,1788182995.070,-0.04754,0.09401,0.22267,0,1,0.292,single_line,-0.06380,1.38789,0.00000,2,4.820
000650.png,1788182995.120,-0.04456,0.06912,0.22267,0,1,0.292,single_line,-0.06677,1.30395,0.00000,2,4.820
000651.png,1788182995.220,-0.04580,0.08308,0.22267,0,1,0.312,single_line,-0.06554,1.34947,0.00000,2,4.820
000652.png,1788182995.270,-0.06103,0.19347,0.22267,0,1,0.292,single_line,-0.05030,1.59453,0.00000,2,4.820
000653.png,1788182995.320,-0.05978,0.18796,0.22267,0,1,0.333,single_line,-0.05156,1.59869,0.00000,2,4.820
000654.png,1788182995.370,-0.04118,0.06213,0.22267,0,1,0.292,single_line,-0.07016,1.28430,0.00000,2,4.820
000655.png,1788182995.470,0.20419,-0.17711,0.25789,1,2,0.354,ok,-0.33518;-0.07320,0.61920,0.00000,2,4.820
000656.png,1788182995.520,-0.04107,0.04358,0.22972,0,1,0.229,single_line,-0.07379,1.22914,0.00000,2,4.820
000657.png,1788182995.570,-0.04047,0.03794,0.22972,0,2,0.229,single_line,-0.15557;-0.07438,1.20796,0.00000,2,4.820
000658.png,1788182995.620,-0.04027,0.03320,0.22972,0,2,0.250,single_line,-0.84694;-0.07459,1.19751,0.00000,2,4.820
000659.png,1788182995.670,0.25562,-0.24286,0.29224,1,3,0.250,ok,-0.88707;-0.40616;-0.10508,0.00000,0.00000,2,4.820
000660.png,1788182995.770,0.23159,-0.23894,0.24447,1,3,0.250,ok,-0.84427;-0.35739;-0.10578,0.00000,0.00000,2,4.820
000661.png,1788182995.820,-0.06485,0.15132,0.24267,0,2,0.292,single_line,-0.96296;-0.05649,1.45904,0.00000,2,4.820
000662.png,1788182995.870,0.24361,-0.23592,0.27146,1,3,0.229,ok,-1.00122;-0.38321;-0.10402,0.00000,0.00000,2,4.820
000663.png,1788182995.920,-0.05021,0.03114,0.24843,0,2,0.271,single_line,-1.01804;-0.07400,1.21074,0.00000,2,4.820
000664.png,1788182995.970,-0.05006,0.02458,0.24843,0,1,0.250,single_line,-0.07415,1.19490,0.00000,2,4.820
000665.png,1788182996.070,-0.05133,0.03110,0.24843,0,1,0.292,single_line,-0.07289,1.20795,0.00000,2,4.820
000666.png,1788182996.120,-0.05469,0.05955,0.24843,0,1,0.271,single_line,-0.06953,1.26649,0.00000,2,4.820
000667.png,1788182996.170,-0.05329,0.04570,0.24843,0,1,0.250,single_line,-0.07092,1.25161,0.00000,2,4.820
000668.png,1788182996.220,-0.05320,0.04498,0.24843,0,1,0.271,single_line,-0.07101,1.26082,0.00000,2,4.820
000669.png,1788182996.270,-0.05407,0.04887,0.24843,0,1,0.271,single_line,-0.07014,1.27304,0.00000,2,4.820
000670.png,1788182996.320,-0.01455,-0.00000,0.24843,0,2,0.083,single_line,-0.10967;-0.06824,0.00000,0.00000,2,4.820
000671.png,1788182996.370,0.22082,-0.23995,0.22974,1,3,0.250,ok,-0.33908;-0.10256;-0.10170,0.00000,0.00000,2,4.820
000672.png,1788182996.470,-0.02065,-0.00000,0.24469,0,2,0.083,single_line,-0.10170;-0.09861,0.00000,0.00000,2,4.820
000673.png,1788182996.520,-0.01192,-0.00000,0.24469,0,3,0.083,single_line,-0.74975;-0.11042;-0.07600,0.00000,0.00000,2,4.820
000674.png,1788182996.570,-0.04598,0.01116,0.24469,0,1,0.250,single_line,-0.07636,1.14178,0.00000,2,4.820
000675.png,1788182996.620,-0.04822,0.01990,0.24469,0,1,0.250,single_line,-0.07412,1.16781,0.00000,2,4.820
000676.png,1788182996.670,-0.04676,0.00430,0.24469,0,1,0.250,single_line,-0.07559,1.15680,0.00000,2,4.820
000677.png,1788182996.770,-0.04749,0.00457,0.24469,0,1,0.229,single_line,-0.07486,1.14115,0.00000,2,4.820
000678.png,1788182996.820,-0.04777,0.00583,0.24469,0,1,0.250,single_line,-0.07457,1.13538,0.00000,2,4.820
000679.png,1788182996.870,-0.04984,-0.00601,0.24469,0,1,0.250,single_line,-0.07250,1.12729,0.00000,2,4.820
000680.png,1788182996.920,-0.05003,-0.00754,0.24469,0,1,0.292,single_line,-0.07231,1.11992,0.00000,2,4.820
000681.png,1788182997.020,-0.05280,0.00126,0.24469,0,1,0.271,single_line,-0.06954,1.13176,0.00000,2,4.820
000682.png,1788182997.070,-0.05610,0.02963,0.24469,0,1,0.312,single_line,-0.06625,1.21389,0.00000,2,4.820
000683.png,1788182997.120,-0.06191,0.05864,0.24469,0,2,0.292,single_line,-0.20323;-0.06044,1.28053,0.00000,2,4.820
000684.png,1788182997.220,-0.06167,0.05462,0.24469,0,1,0.292,single_line,-0.06067,1.25541,0.00000,2,4.820
000685.png,1788182997.270,-0.06564,0.06841,0.24469,0,1,0.271,single_line,-0.05671,1.30431,0.00000,2,4.820
000686.png,1788182997.320,-0.06092,0.03510,0.24469,0,1,0.271,single_line,-0.06142,1.22794,0.00000,2,4.820
000687.png,1788182997.370,-0.05630,-0.01115,0.24469,0,1,0.292,single_line,-0.06605,1.16091,0.00000,2,4.820
000688.png,1788182997.420,-0.05613,-0.01160,0.24469,0,1,0.292,single_line,-0.06622,1.16124,0.00000,2,4.820
000689.png,1788182997.470,-0.05829,-0.00907,0.24469,0,1,0.292,single_line,-0.06406,1.16741,0.00000,2,4.820
000690.png,1788182997.570,-0.06085,-0.00349,0.24469,0,1,0.271,single_line,-0.06149,1.15468,0.00000,2,4.820
000691.png,1788182997.620,-0.06087,-0.01079,0.24469,0,1,0.271,single_line,-0.06148,1.13609,0.00000,2,4.820
000692.png,1788182997.670,0.22300,-0.32194,0.30669,1,2,0.354,ok,-0.38465;-0.06135,0.56191,0.00000,2,4.820
000693.png,1788182997.720,0.17174,-0.31334,0.20796,1,2,0.375,ok,-0.28105;-0.06244,0.54736,0.00000,2,4.820
000694.png,1788182997.770,0.16414,-0.25004,0.20235,1,2,0.354,ok,-0.26856;-0.05972,0.57604,0.00000,2,4.820
000695.png,1788182997.820,0.15601,-0.29473,0.18904,1,2,0.375,ok,-0.25479;-0.05723,0.58753,0.00000,2,4.820
000696.png,1788182997.920,0.18821,-0.29746,0.24881,1,2,0.396,ok,-0.31833;-0.05809,0.58061,0.00000,2,4.820
000697.png,1788182997.970,-0.05488,-0.01412,0.23251,0,2,0.312,single_line,-0.45666;-0.06137,1.10986,0.00000,2,4.820
000698.png,1788182998.020,-0.05351,-0.02793,0.23251,0,2,0.312,single_line,-0.44925;-0.06274,1.08911,0.00000,2,4.820
000699.png,1788182998.120,0.55289,-0.38406,0.19423,1,3,0.229,ok,-0.65764;-0.44815;-0.06183,0.00000,0.00000,2,4.820
000700.png,1788182998.170,-0.02366,0.57289,0.22485,0,2,0.167,single_line,-0.08876;-0.06389,-0.24828,0.00000,2,4.820
000701.png,1788182998.220,-0.04977,-0.05793,0.22485,0,2,0.312,single_line,-0.06266;-0.03643,1.02105,0.00000,2,4.820
000702.png,1788182998.270,-0.05134,-0.04984,0.22485,0,2,0.333,single_line,-0.06108;0.03773,1.00463,0.00000,2,4.820
000703.png,1788182998.320,-0.05156,-0.05068,0.22485,0,3,0.312,single_line,-0.46995;-0.06087;0.01204,0.98034,0.00000,2,4.820
000704.png,1788182998.421,-0.05497,-0.03762,0.22485,0,3,0.375,single_line,-0.40998;-0.05745;-0.03524,0.97917,0.00000,2,4.820
000705.png,1788182998.470,0.17141,-0.26391,0.21448,1,3,0.458,ok,-0.28249;-0.06032;-0.04050,0.46133,0.00000,2,4.820
000706.png,1788182998.521,0.17053,-0.26364,0.22197,1,3,0.438,ok,-0.28549;-0.05557;-0.03289,0.48972,0.00000,2,4.820
000707.png,1788182998.570,-0.05846,-0.00258,0.22262,0,3,0.312,single_line,-0.53207;-0.05284;-0.02001,1.00629,0.00000,2,4.820
000708.png,1788182998.620,-0.10028,0.85716,0.15848,1,3,0.354,ok,-0.06114;-0.02077;0.22133,0.94890,0.00000,2,4.820
000709.png,1788182998.671,0.18634,-0.25692,0.28874,1,3,0.500,ok,-0.33561;-0.03707;-0.00961,0.26262,0.00000,2,4.820
000710.png,1788182998.720,0.12427,-0.26129,0.16951,1,3,0.417,ok,-0.21200;-0.03653;-0.02174,0.61491,0.00000,2,4.820
000711.png,1788182998.820,-0.06516,-0.26646,0.24067,1,2,0.542,ok,-0.05958;0.18990,1.39792,0.00000,2,4.820
000712.png,1788182998.870,-0.05744,-0.02112,0.21963,0,2,0.312,single_line,-0.05237;0.30941,0.98452,0.00000,2,4.820
000713.png,1788182998.920,-0.09249,-0.25940,0.28237,1,2,0.479,ok,-0.05358;0.23856,1.44820,0.00000,2,4.820
000714.png,1788182998.970,0.14599,-0.29275,0.17562,1,2,0.458,ok,-0.23770;-0.05428,0.47353,0.00000,2,4.820
000715.png,1788182999.020,-0.09609,-0.29936,0.27620,1,2,0.521,ok,-0.04844;0.24062,1.54954,0.00000,2,4.820
000716.png,1788182999.120,-0.12221,-0.30188,0.32566,1,2,0.521,ok,-0.04833;0.29275,1.75630,0.00000,2,4.820
000717.png,1788182999.170,-0.08606,-0.28479,0.24472,1,2,0.562,ok,-0.04144;0.21355,1.62169,0.00000,2,4.820
000718.png,1788182999.220,-0.03950,-0.27865,0.15403,1,2,0.521,ok,-0.04060;0.11961,1.34384,0.00000,2,4.820
000719.png,1788182999.270,-0.07494,0.01353,0.23040,0,2,0.375,single_line,-0.04026;0.31412,1.07601,0.00000,2,4.820
000720.png,1788182999.320,-0.07116,-0.26256,0.20556,1,2,0.458,ok,-0.03527;0.17758,1.53781,0.00000,2,4.820
000721.png,1788182999.420,-0.09153,-0.25055,0.24187,1,2,0.542,ok,-0.03330;0.21636,1.64965,0.00000,2,4.820
000722.png,1788182999.470,-0.09051,-0.23560,0.24205,1,2,0.479,ok,-0.03395;0.21498,1.64573,0.00000,2,4.820
000723.png,1788182999.520,-0.10806,-0.22429,0.27100,1,2,0.438,ok,-0.03092;0.24704,1.72912,0.00000,2,4.820
000724.png,1788182999.570,-0.09131,-0.23444,0.24240,1,2,0.479,ok,-0.03330;0.21591,1.62137,0.00000,2,4.820
000725.png,1788182999.670,-0.09270,-0.23398,0.24736,1,2,0.542,ok,-0.03444;0.21984,1.63465,0.00000,2,4.820
000726.png,1788182999.720,0.01292,0.24489,0.24141,0,2,0.083,single_line,-0.13362;-0.03337,0.00000,0.00000,2,4.820
000727.png,1788182999.770,-0.13803,-0.24417,0.32125,1,2,0.458,ok,-0.02750;0.30357,1.88907,0.00000,2,4.820
000728.png,1788182999.820,-0.00869,0.26565,0.25738,0,2,0.083,single_line,-0.12000;-0.02806,0.00000,0.00000,2,4.820
000729.png,1788182999.870,-0.00236,0.25810,0.25738,0,2,0.083,single_line,-0.12633;-0.02740,0.00000,0.00000,2,4.820
000730.png,1788182999.970,-0.09641,0.05712,0.25738,0,1,0.375,single_line,-0.03228,1.19077,0.00000,2,4.820
000731.png,1788182999.970,-0.09641,0.05712,0.25738,0,1,0.375,single_line,-0.03228,1.19077,0.00000,2,4.820
000732.png,1788183000.070,-0.03726,0.32610,0.25738,0,2,0.083,single_line,-0.09143;-0.03372,0.00000,0.00000,2,4.820
000733.png,1788183000.120,-0.09366,0.04246,0.25738,0,1,0.375,single_line,-0.03503,1.13454,0.00000,2,4.820
000734.png,1788183000.220,-0.09441,0.05161,0.25738,0,1,0.333,single_line,-0.03428,1.14812,0.00000,2,4.820
000735.png,1788183000.270,-0.09350,0.04848,0.25738,0,1,0.333,single_line,-0.03519,1.12083,0.00000,2,4.820
000736.png,1788183000.320,-0.09146,0.03783,0.25738,0,1,0.312,single_line,-0.03723,1.05352,0.00000,2,4.820
000737.png,1788183000.370,-0.09136,0.03451,0.25738,0,1,0.333,single_line,-0.03733,1.04390,0.00000,2,4.820
000738.png,1788183000.420,-0.09426,0.05558,0.25738,0,1,0.333,single_line,-0.03443,1.08626,0.00000,2,4.820
000739.png,1788183000.470,-0.09720,0.06918,0.25738,0,1,0.312,single_line,-0.03149,1.10610,0.00000,2,4.820
000740.png,1788183000.570,-0.10134,0.09804,0.25738,0,1,0.271,single_line,-0.02735,1.17822,0.00000,2,4.820
000741.png,1788183000.620,-0.09999,0.08300,0.25738,0,1,0.312,single_line,-0.02870,1.14287,0.00000,2,4.820
000742.png,1788183000.670,-0.10806,0.13717,0.25738,0,1,0.312,single_line,-0.02063,1.30373,0.00000,2,4.820
000743.png,1788183000.720,-0.11314,0.17362,0.25738,0,1,0.250,single_line,-0.01555,1.39061,0.00000,2,4.820
000744.png,1788183000.770,-0.10416,0.11962,0.25738,0,1,0.250,single_line,-0.02453,1.27127,0.00000,2,4.820
000745.png,1788183000.870,-0.10815,0.13810,0.25738,0,1,0.292,single_line,-0.02054,1.32225,0.00000,2,4.820
000746.png,1788183000.920,-0.10442,0.11140,0.25738,0,1,0.333,single_line,-0.02427,1.26479,0.00000,2,4.820
000747.png,1788183000.970,-0.11269,0.17265,0.25738,0,1,0.333,single_line,-0.01600,1.40228,0.00000,2,4.820
000748.png,1788183001.020,-0.11173,0.16754,0.25738,0,1,0.292,single_line,-0.01696,1.38629,0.00000,2,4.820
000749.png,1788183001.070,-0.11197,0.17618,0.25738,0,1,0.333,single_line,-0.01672,1.39405,0.00000,2,4.820
000750.png,1788183001.170,-0.08837,0.01097,0.25738,0,1,0.312,single_line,-0.04032,1.02457,0.00000,2,4.820
000751.png,1788183001.220,0.00000,0.00000,0.00000,0,1,0.000,fewer_than_two_lines,,0.00000,0.00000,2,4.820
000752.png,1788183001.270,-0.09346,0.04552,0.25738,0,1,0.292,single_line,-0.03523,1.11011,0.00000,2,4.820
000753.png,1788183001.320,-0.11322,0.17919,0.25738,0,1,0.333,single_line,-0.01547,1.48546,0.00000,2,4.820
000754.png,1788183001.420,-0.11523,0.18659,0.25738,0,1,0.354,single_line,-0.01346,1.51824,0.00000,2,4.820
000755.png,1788183001.470,-0.11523,0.18217,0.25738,0,1,0.375,single_line,-0.01346,1.50829,0.00000,2,4.820
000756.png,1788183001.520,-0.11992,0.20930,0.25738,0,1,0.333,single_line,-0.00877,1.58025,0.00000,2,4.820
000757.png,1788183001.570,-0.11464,0.17566,0.25738,0,1,0.354,single_line,-0.01405,1.50247,0.00000,2,4.820
000758.png,1788183001.670,-0.11566,0.17570,0.25738,0,1,0.417,single_line,-0.01303,1.50118,0.00000,2,4.820
000759.png,1788183001.720,-0.11721,0.19074,0.25738,0,1,0.375,single_line,-0.01148,1.53572,0.00000,2,4.820
000760.png,1788183001.720,-0.11721,0.19074,0.25738,0,1,0.375,single_line,-0.01148,1.53572,0.00000,2,4.820
000761.png,1788183001.870,-0.11195,0.16588,0.25738,0,1,0.354,single_line,-0.01674,1.45789,0.00000,2,4.820
000762.png,1788183001.920,-0.11081,0.15196,0.25738,0,1,0.396,single_line,-0.01788,1.41810,0.00000,2,4.820
000763.png,1788183001.970,-0.11587,0.18655,0.25738,0,1,0.354,single_line,-0.01281,1.54538,0.00000,2,4.820
000764.png,1788183002.020,-0.11799,0.19020,0.25738,0,1,0.438,single_line,-0.01070,1.56584,0.00000,2,4.820
000765.png,1788183002.070,0.00000,0.00000,0.00000,0,1,0.000,fewer_than_two_lines,,0.00000,0.00000,2,4.820
000766.png,1788183002.170,0.00000,0.00000,0.00000,0,1,0.000,fewer_than_two_lines,,0.00000,0.00000,2,4.820
000767.png,1788183002.220,0.00000,0.00000,0.00000,0,1,0.000,fewer_than_two_lines,,0.00000,0.00000,2,4.820
000768.png,1788183002.270,0.00000,0.00000,0.00000,0,1,0.000,fewer_than_two_lines,,0.00000,0.00000,2,4.820
000769.png,1788183002.370,-0.09767,0.06076,0.25738,0,1,0.354,single_line,-0.03102,1.20952,0.00000,2,4.820
000770.png,1788183002.420,-0.11704,0.19712,0.25738,0,1,0.417,single_line,-0.01165,1.56638,0.00000,2,4.820
000771.png,1788183002.470,-0.09206,-0.67657,0.25738,0,2,0.083,single_line,-0.03663;-0.00943,0.00000,0.00000,2,4.820
000772.png,1788183002.570,0.00000,0.00000,0.00000,0,2,0.000,no_plausible_lane_pair,,0.00000,0.00000,2,4.820
000773.png,1788183002.620,-0.07796,-0.13853,0.21667,1,2,0.438,ok,-0.03142;0.18734,0.47343,0.00000,2,4.820
000774.png,1788183002.670,-0.15888,-0.19806,0.31148,1,2,0.500,ok,0.00003;0.31772,2.08734,0.00000,2,4.820
000775.png,1788183002.720,-0.15514,-0.21141,0.30012,1,2,0.562,ok,0.00166;0.30861,2.09151,0.00000,2,4.820
000776.png,1788183002.770,-0.16239,-0.21579,0.31701,1,2,0.500,ok,0.00012;0.32466,2.18866,0.00000,2,4.820
000777.png,1788183002.870,-0.17017,-0.20707,0.33282,1,2,0.500,ok,0.00013;0.34022,2.31724,0.00000,2,4.820
000778.png,1788183002.920,-0.07784,-0.20245,0.28968,0,2,0.229,single_line,-0.06700;0.39364,0.00000,0.00000,2,4.820
000779.png,1788183002.970,-0.16096,-0.29457,0.31178,1,2,0.542,ok,-0.00195;0.32386,2.25860,0.00000,2,4.820
000780.png,1788183003.020,-0.16056,-0.29757,0.31934,1,2,0.500,ok,-0.00645;0.32757,2.24511,0.00000,2,4.820
000781.png,1788183003.070,-0.14230,-0.25882,0.29243,1,2,0.521,ok,-0.00895;0.29355,2.05851,0.00000,2,4.820
000782.png,1788183003.120,0.00000,0.00000,0.00000,0,2,0.000,no_plausible_lane_pair,,0.00000,0.00000,2,4.820
000783.png,1788183003.170,-0.13638,-0.21155,0.28926,1,2,0.562,ok,-0.01154;0.28431,2.00953,0.00000,2,4.820
000784.png,1788183003.270,-0.11170,0.11309,0.29610,0,2,0.333,single_line,-0.03635;0.36177,1.42928,0.00000,2,4.820
000785.png,1788183003.320,-0.15203,-0.13000,0.30558,1,2,0.542,ok,-0.00206;0.30612,2.33342,0.00000,2,4.820
000786.png,1788183003.370,-0.11737,0.14143,0.29799,0,2,0.396,single_line,-0.03163;0.37049,1.54248,0.00000,2,4.820
000787.png,1788183003.370,-0.11737,0.14143,0.29799,0,2,0.396,single_line,-0.03163;0.37049,1.54248,0.00000,2,4.820
000788.png,1788183003.520,-0.11430,0.13109,0.29799,0,2,0.375,single_line,-0.03470;0.34756,1.53116,0.00000,2,4.820
000789.png,1788183003.570,-0.10983,0.11519,0.29799,0,2,0.375,single_line,-0.03917;0.33544,1.46440,0.00000,2,4.820
000790.png,1788183003.620,-0.13087,-0.21279,0.29061,1,2,0.625,ok,-0.01779;0.27953,2.17967,0.00000,2,4.820
000791.png,1788183003.670,-0.14717,-0.22495,0.32421,1,2,0.625,ok,-0.01913;0.31346,2.47162,0.00000,2,4.820
000792.png,1788183003.720,-0.13353,-0.22073,0.28423,1,2,0.604,ok,-0.01212;0.27918,2.33070,0.00000,2,4.820
000793.png,1788183003.770,-0.12256,-0.22858,0.30317,1,2,0.583,ok,-0.03307;0.27820,2.18458,0.00000,2,4.820
000794.png,1788183003.870,-0.10367,-0.23262,0.25569,1,2,0.625,ok,-0.02771;0.23505,1.91895,0.00000,2,4.820
000795.png,1788183003.920,-0.11834,0.21374,0.29068,0,2,0.396,single_line,-0.02700;0.32200,1.86473,0.00000,2,4.820
000796.png,1788183003.970,-0.12685,-0.22822,0.25104,1,2,0.646,ok,-0.00201;0.25571,2.44722,0.00000,2,4.820
000797.png,1788183004.021,-0.14498,-0.23752,0.28635,1,2,0.667,ok,-0.00233;0.29229,2.78084,0.00000,2,4.820
000798.png,1788183004.070,-0.14713,-0.24742,0.32980,1,2,0.604,ok,-0.02295;0.31721,2.75633,0.00000,2,4.820
000799.png,1788183004.120,-0.12856,-0.25975,0.28909,1,2,0.625,ok,-0.02100;0.27812,2.49590,0.00000,2,4.820
000800.png,1788183004.220,-0.12693,-0.25933,0.28466,1,2,0.646,ok,-0.02032;0.27418,2.55773,0.00000,2,4.820
000801.png,1788183004.270,-0.13247,-0.25021,0.30454,1,2,0.688,ok,-0.02470;0.28963,2.67262,0.00000,2,4.820
000802.png,1788183004.321,-0.12095,-0.24966,0.28240,1,2,0.646,ok,-0.02477;0.26667,2.47829,0.00000,2,4.820
000803.png,1788183004.370,-0.12717,-0.25399,0.29756,1,2,0.729,ok,-0.02654;0.28088,2.61856,0.00000,2,4.820
000804.png,1788183004.420,-0.12642,-0.25487,0.29653,1,2,0.729,ok,-0.02680;0.27964,2.60612,0.00000,2,4.820
000805.png,1788183004.470,-0.12458,-0.26355,0.29684,1,2,0.729,ok,-0.02915;0.27830,2.57053,0.00000,2,4.820
000806.png,1788183004.520,-0.12060,-0.26093,0.29331,1,2,0.729,ok,-0.03119;0.27239,2.46958,0.00000,2,4.820
000807.png,1788183004.620,-0.12895,-0.26662,0.29532,1,2,0.750,ok,-0.02412;0.28202,2.58849,0.00000,2,4.820
000808.png,1788183004.670,-0.12990,-0.25293,0.30207,1,2,0.708,ok,-0.02610;0.28590,2.57252,0.00000,2,4.820
000809.png,1788183004.720,-0.11390,-0.26758,0.27418,1,2,0.708,ok,-0.02825;0.25605,2.35529,0.00000,2,4.820
000810.png,1788183004.770,-0.12330,-0.25876,0.29942,1,2,0.688,ok,-0.03156;0.27817,2.49845,0.00000,2,4.820
000811.png,1788183004.820,-0.11110,-0.25866,0.28189,1,2,0.667,ok,-0.03470;0.25690,2.27154,0.00000,2,4.820
000812.png,1788183004.870,-0.10718,-0.28318,0.27932,1,2,0.729,ok,-0.03827;0.25264,2.20590,0.00000,2,4.820
000813.png,1788183004.920,-0.10361,-0.29653,0.27467,1,2,0.688,ok,-0.03999;0.24722,2.17805,0.00000,2,4.820
000814.png,1788183004.970,-0.10030,-0.28452,0.27521,1,2,0.688,ok,-0.04307;0.24367,2.12209,0.00000,2,4.820
000815.png,1788183005.020,-0.09903,-0.28356,0.27508,1,2,0.688,ok,-0.04423;0.24229,2.11581,0.00000,2,4.820
000816.png,1788183005.120,0.06134,-0.52577,0.28192,0,2,0.146,single_line,-0.04200;0.07962,0.00000,0.00000,2,4.820
000817.png,1788183005.170,-0.09780,-0.30303,0.27779,1,2,0.625,ok,-0.04773;0.24332,2.14188,0.00000,2,4.820
000818.png,1788183005.220,-0.10174,-0.30976,0.27049,1,2,0.688,ok,-0.04026;0.24375,2.23851,0.00000,2,4.820
000819.png,1788183005.270,-0.09657,-0.31770,0.26424,1,2,0.688,ok,-0.04251;0.23565,2.16300,0.00000,2,4.820
000820.png,1788183005.320,-0.09550,-0.32942,0.26009,1,2,0.688,ok,-0.04194;0.23293,2.16232,0.00000,2,4.820
000821.png,1788183005.420,-0.09297,-0.34803,0.26592,1,2,0.688,ok,-0.04847;0.23441,2.08722,0.00000,2,4.820
000822.png,1788183005.470,-0.08811,-0.37306,0.25389,1,2,0.708,ok,-0.04821;0.22443,1.99700,0.00000,2,4.820
000823.png,1788183005.520,-0.08728,-0.36825,0.25539,1,2,0.667,ok,-0.04959;0.22415,1.96534,0.00000,2,4.820
000824.png,1788183005.570,-0.08585,-0.37008,0.25216,1,2,0.688,ok,-0.04938;0.22109,1.94256,0.00000,2,4.820
000825.png,1788183005.620,-0.08506,-0.32327,0.25382,1,2,0.625,ok,-0.04879;0.21890,1.92654,0.00000,2,4.820
000826.png,1788183005.720,-0.07949,-0.32889,0.24606,1,2,0.604,ok,-0.05051;0.20949,1.83250,0.00000,2,4.820
000827.png,1788183005.770,-0.07774,-0.32601,0.24179,1,2,0.646,ok,-0.04988;0.20536,1.77016,0.00000,2,4.820
000828.png,1788183005.820,-0.07699,-0.32893,0.24257,1,2,0.646,ok,-0.05116;0.20515,1.74588,0.00000,2,4.820
000829.png,1788183005.870,-0.07590,-0.33312,0.24204,1,2,0.646,ok,-0.05216;0.20396,1.70274,0.00000,2,4.820
000830.png,1788183005.920,-0.07241,-0.33502,0.23820,1,2,0.667,ok,-0.05370;0.19852,1.64568,0.00000,2,4.820
000831.png,1788183006.020,-0.07084,-0.34227,0.23529,1,2,0.625,ok,-0.05406;0.19573,1.60575,0.00000,2,4.820
000832.png,1788183006.070,-0.06878,-0.34584,0.23432,1,2,0.625,ok,-0.05575;0.19331,1.56078,0.00000,2,4.820
000833.png,1788183006.120,-0.07015,-0.35172,0.23198,1,2,0.625,ok,-0.05340;0.19371,1.58559,0.00000,2,4.820
000834.png,1788183006.170,0.05054,-0.65687,0.24090,0,2,0.146,single_line,-0.05488;0.06991,0.00000,0.00000,2,4.820
