t_s,topic,field,value
1788188945.454970,/odometry/filtered,quat_z,0.550994
1788188945.454970,/odometry/filtered,quat_w,0.834509
1788188945.454970,/odometry/filtered,vel_x,0.171669
1788188945.454970,/odometry/filtered,yaw_rate,-0.102249
1788188945.477874,/cmd_vel,linear_x,0.182548
1788188945.477874,/cmd_vel,angular_z,-0.244705
1788188945.488623,/odometry/filtered,pos_x,-6.613918
1788188945.488623,/odometry/filtered,pos_y,0.019819
1788188945.488623,/odometry/filtered,quat_z,0.545380
1788188945.488623,/odometry/filtered,quat_w,0.838189
1788188945.488623,/odometry/filtered,vel_x,0.171908
1788188945.488623,/odometry/filtered,yaw_rate,-0.102249
1788188945.554770,/odometry/filtered,pos_x,-6.614838
1788188945.554770,/odometry/filtered,pos_y,0.025170
1788188945.554770,/odometry/filtered,quat_z,0.544604
1788188945.554770,/odometry/filtered,quat_w,0.838693
1788188945.554770,/odometry/filtered,vel_x,0.164734
1788188945.554770,/odometry/filtered,yaw_rate,-0.099623
1788188945.577970,/cmd_vel,linear_x,0.182447
1788188945.577970,/cmd_vel,angular_z,-0.246913
1788188945.621543,/odometry/filtered,pos_x,-6.609859
1788188945.621543,/odometry/filtered,pos_y,0.035134
1788188945.621543,/odometry/filtered,quat_z,0.543737
1788188945.621543,/odometry/filtered,quat_w,0.839256
1788188945.621543,/odometry/filtered,vel_x,0.177114
1788188945.621543,/odometry/filtered,yaw_rate,-0.100651
1788188945.654915,/odometry/filtered,pos_x,-6.602348
1788188945.654915,/odometry/filtered,pos_y,0.050682
1788188945.654915,/odometry/filtered,quat_z,0.539619
1788188945.654915,/odometry/filtered,quat_w,0.841909
1788188945.654915,/odometry/filtered,vel_x,0.177480
1788188945.654915,/odometry/filtered,yaw_rate,-0.100651
1788188945.679808,/cmd_vel,linear_x,0.181838
1788188945.679808,/cmd_vel,angular_z,-0.202538
1788188945.721494,/odometry/filtered,pos_x,-6.601835
1788188945.721494,/odometry/filtered,pos_y,0.052612
1788188945.721494,/odometry/filtered,quat_z,0.538828
1788188945.721494,/odometry/filtered,quat_w,0.842416
1788188945.721494,/odometry/filtered,vel_x,0.167088
1788188945.721494,/odometry/filtered,yaw_rate,-0.098045
1788188945.775259,/cmd_vel,linear_x,0.185522
1788188945.775259,/cmd_vel,angular_z,-0.131516
1788188945.821542,/odometry/filtered,pos_x,-6.595628
1788188945.821542,/odometry/filtered,pos_y,0.067639
1788188945.821542,/odometry/filtered,quat_z,0.534946
1788188945.821542,/odometry/filtered,quat_w,0.844886
1788188945.821542,/odometry/filtered,vel_x,0.166589
1788188945.821542,/odometry/filtered,yaw_rate,-0.097720
1788188945.878362,/cmd_vel,linear_x,0.181594
1788188945.878362,/cmd_vel,angular_z,-0.186300
1788188945.888379,/odometry/filtered,pos_x,-6.593800
1788188945.888379,/odometry/filtered,pos_y,0.074391
1788188945.888379,/odometry/filtered,quat_z,0.534915
1788188945.888379,/odometry/filtered,quat_w,0.844906
1788188945.888379,/odometry/filtered,vel_x,0.174126
1788188945.888379,/odometry/filtered,yaw_rate,-0.097688
1788188945.921706,/odometry/filtered,pos_x,-6.589014
1788188945.921706,/odometry/filtered,pos_y,0.083167
1788188945.921706,/odometry/filtered,quat_z,0.533997
1788188945.921706,/odometry/filtered,quat_w,0.845486
1788188945.921706,/odometry/filtered,vel_x,0.179067
1788188945.921706,/odometry/filtered,yaw_rate,-0.097043
1788188945.958459,/odometry/filtered,pos_x,-6.585564
1788188945.958459,/odometry/filtered,pos_y,0.088767
1788188945.958459,/odometry/filtered,quat_z,0.533143
1788188945.958459,/odometry/filtered,quat_w,0.846025
1788188945.958459,/odometry/filtered,vel_x,0.179868
1788188945.958459,/odometry/filtered,yaw_rate,-0.096336
1788188945.987434,/cmd_vel,linear_x,0.184648
1788188945.987434,/cmd_vel,angular_z,-0.171951
1788188945.988237,/odometry/filtered,pos_x,-6.577816
1788188945.988237,/odometry/filtered,pos_y,0.104285
1788188945.988237,/odometry/filtered,quat_z,0.529213
1788188945.988237,/odometry/filtered,quat_w,0.848489
1788188945.988237,/odometry/filtered,vel_x,0.180309
1788188945.988237,/odometry/filtered,yaw_rate,-0.096336
1788188946.088034,/odometry/filtered,pos_x,-6.578865
1788188946.088034,/odometry/filtered,pos_y,0.102453
1788188946.088034,/odometry/filtered,quat_z,0.529798
1788188946.088034,/odometry/filtered,quat_w,0.848124
1788188946.088034,/odometry/filtered,vel_x,0.177463
1788188946.088034,/odometry/filtered,yaw_rate,-0.095501
1788188946.089782,/cmd_vel,linear_x,0.179800
1788188946.089782,/cmd_vel,angular_z,-0.182538
1788188946.121449,/odometry/filtered,pos_x,-6.574869
1788188946.121449,/odometry/filtered,pos_y,0.109972
1788188946.121449,/odometry/filtered,quat_z,0.528280
1788188946.121449,/odometry/filtered,quat_w,0.849070
1788188946.121449,/odometry/filtered,vel_x,0.180582
1788188946.121449,/odometry/filtered,yaw_rate,-0.095717
1788188946.154899,/odometry/filtered,pos_x,-6.572706
1788188946.154899,/odometry/filtered,pos_y,0.115486
1788188946.154899,/odometry/filtered,quat_z,0.526756
1788188946.154899,/odometry/filtered,quat_w,0.850017
1788188946.154899,/odometry/filtered,vel_x,0.180589
1788188946.154899,/odometry/filtered,yaw_rate,-0.095946
1788188946.188508,/odometry/filtered,pos_x,-6.568478
1788188946.188508,/odometry/filtered,pos_y,0.119629
1788188946.188508,/odometry/filtered,quat_z,0.525792
1788188946.188508,/odometry/filtered,quat_w,0.850613
1788188946.188508,/odometry/filtered,vel_x,0.180195
1788188946.188508,/odometry/filtered,yaw_rate,-0.095396
1788188946.213253,/cmd_vel,linear_x,0.171880
1788188946.213253,/cmd_vel,angular_z,-0.215454
1788188946.221392,/odometry/filtered,pos_x,-6.566770
1788188946.221392,/odometry/filtered,pos_y,0.125324
1788188946.221392,/odometry/filtered,quat_z,0.523677
1788188946.221392,/odometry/filtered,quat_w,0.851917
1788188946.221392,/odometry/filtered,vel_x,0.180134
1788188946.221392,/odometry/filtered,yaw_rate,-0.096423
1788188946.254942,/odometry/filtered,pos_x,-6.555932
1788188946.254942,/odometry/filtered,pos_y,0.145860
1788188946.254942,/odometry/filtered,quat_z,0.518381
1788188946.254942,/odometry/filtered,quat_w,0.855149
1788188946.254942,/odometry/filtered,vel_x,0.180686
1788188946.254942,/odometry/filtered,yaw_rate,-0.096423
1788188946.286907,/cmd_vel,linear_x,0.170575
1788188946.286907,/cmd_vel,angular_z,-0.205780
1788188946.354843,/odometry/filtered,pos_x,-6.554474
1788188946.354843,/odometry/filtered,pos_y,0.147292
1788188946.354843,/odometry/filtered,quat_z,0.518219
1788188946.354843,/odometry/filtered,quat_w,0.855248
1788188946.354843,/odometry/filtered,vel_x,0.175745
1788188946.354843,/odometry/filtered,yaw_rate,-0.094768
1788188946.388408,/odometry/filtered,pos_x,-6.546478
1788188946.388408,/odometry/filtered,pos_y,0.161869
1788188946.388408,/odometry/filtered,quat_z,0.514383
1788188946.388408,/odometry/filtered,quat_w,0.857560
1788188946.388408,/odometry/filtered,vel_x,0.175975
1788188946.388408,/odometry/filtered,yaw_rate,-0.094768
1788188946.421622,/odometry/filtered,pos_x,-6.543609
1788188946.421622,/odometry/filtered,pos_y,0.166993
1788188946.421622,/odometry/filtered,quat_z,0.513027
1788188946.421622,/odometry/filtered,quat_w,0.858372
1788188946.421622,/odometry/filtered,vel_x,0.176056
1788188946.421622,/odometry/filtered,yaw_rate,-0.094768
1788188946.512078,/cmd_vel,linear_x,0.177236
1788188946.512078,/cmd_vel,angular_z,-0.232227
1788188946.521493,/odometry/filtered,pos_x,-6.544202
1788188946.521493,/odometry/filtered,pos_y,0.165889
1788188946.521493,/odometry/filtered,quat_z,0.511355
1788188946.521493,/odometry/filtered,quat_w,0.859369
1788188946.521493,/odometry/filtered,vel_x,0.174177
1788188946.521493,/odometry/filtered,yaw_rate,-0.096915
1788188946.555967,/odometry/filtered,pos_x,-6.541169
1788188946.555967,/odometry/filtered,pos_y,0.173339
1788188946.555967,/odometry/filtered,quat_z,0.509232
1788188946.555967,/odometry/filtered,quat_w,0.860630
1788188946.555967,/odometry/filtered,vel_x,0.176777
1788188946.555967,/odometry/filtered,yaw_rate,-0.097896
1788188946.582456,/cmd_vel,linear_x,0.175788
1788188946.582456,/cmd_vel,angular_z,-0.309988
1788188946.588321,/odometry/filtered,pos_x,-6.538089
1788188946.588321,/odometry/filtered,pos_y,0.178803
1788188946.588321,/odometry/filtered,quat_z,0.508006
1788188946.588321,/odometry/filtered,quat_w,0.861354
1788188946.588321,/odometry/filtered,vel_x,0.177327
1788188946.588321,/odometry/filtered,yaw_rate,-0.097660
1788188946.621629,/odometry/filtered,pos_x,-6.535640
1788188946.621629,/odometry/filtered,pos_y,0.183221
1788188946.621629,/odometry/filtered,quat_z,0.506735
1788188946.621629,/odometry/filtered,quat_w,0.862102
1788188946.621629,/odometry/filtered,vel_x,0.176356
1788188946.621629,/odometry/filtered,yaw_rate,-0.097467
1788188946.655102,/odometry/filtered,pos_x,-6.532113
1788188946.655102,/odometry/filtered,pos_y,0.187934
1788188946.655102,/odometry/filtered,quat_z,0.505483
1788188946.655102,/odometry/filtered,quat_w,0.862836
1788188946.655102,/odometry/filtered,vel_x,0.176377
1788188946.655102,/odometry/filtered,yaw_rate,-0.097264
1788188946.688276,/odometry/filtered,pos_x,-6.529858
1788188946.688276,/odometry/filtered,pos_y,0.192647
1788188946.688276,/odometry/filtered,quat_z,0.504370
1788188946.688276,/odometry/filtered,quat_w,0.863488
1788188946.688276,/odometry/filtered,vel_x,0.175644
1788188946.688276,/odometry/filtered,yaw_rate,-0.096872
1788188946.713721,/cmd_vel,linear_x,0.175523
1788188946.713721,/cmd_vel,angular_z,-0.241990
1788188946.721488,/odometry/filtered,pos_x,-6.526982
1788188946.721488,/odometry/filtered,pos_y,0.197550
1788188946.721488,/odometry/filtered,quat_z,0.502736
1788188946.721488,/odometry/filtered,quat_w,0.864440
1788188946.721488,/odometry/filtered,vel_x,0.175505
1788188946.721488,/odometry/filtered,yaw_rate,-0.097189
1788188946.754688,/odometry/filtered,pos_x,-6.522863
1788188946.754688,/odometry/filtered,pos_y,0.202298
1788188946.754688,/odometry/filtered,quat_z,0.501015
1788188946.754688,/odometry/filtered,quat_w,0.865439
1788188946.754688,/odometry/filtered,vel_x,0.175906
1788188946.754688,/odometry/filtered,yaw_rate,-0.097607
1788188946.788198,/odometry/filtered,pos_x,-6.521307
1788188946.788198,/odometry/filtered,pos_y,0.207035
1788188946.788198,/odometry/filtered,quat_z,0.499091
1788188946.788198,/odometry/filtered,quat_w,0.866550
1788188946.788198,/odometry/filtered,vel_x,0.174796
1788188946.788198,/odometry/filtered,yaw_rate,-0.098285
1788188946.821589,/odometry/filtered,pos_x,-6.518125
1788188946.821589,/odometry/filtered,pos_y,0.212005
1788188946.821589,/odometry/filtered,quat_z,0.497238
1788188946.821589,/odometry/filtered,quat_w,0.867614
1788188946.821589,/odometry/filtered,vel_x,0.174930
1788188946.821589,/odometry/filtered,yaw_rate,-0.098859
1788188946.854624,/odometry/filtered,pos_x,-6.515199
1788188946.854624,/odometry/filtered,pos_y,0.216486
1788188946.854624,/odometry/filtered,quat_z,0.495257
1788188946.854624,/odometry/filtered,quat_w,0.868746
1788188946.854624,/odometry/filtered,vel_x,0.174385
1788188946.854624,/odometry/filtered,yaw_rate,-0.099580
1788188946.878301,/cmd_vel,linear_x,0.174599
1788188946.878301,/cmd_vel,angular_z,-0.218726
1788188946.888730,/odometry/filtered,pos_x,-6.503598
1788188946.888730,/odometry/filtered,pos_y,0.235363
1788188946.888730,/odometry/filtered,quat_z,0.489755
1788188946.888730,/odometry/filtered,quat_w,0.871860
1788188946.888730,/odometry/filtered,vel_x,0.174585
1788188946.888730,/odometry/filtered,yaw_rate,-0.099580
1788188946.988127,/odometry/filtered,pos_x,-6.506952
1788188946.988127,/odometry/filtered,pos_y,0.231976
1788188946.988127,/odometry/filtered,quat_z,0.489125
1788188946.988127,/odometry/filtered,quat_w,0.872213
1788188946.988127,/odometry/filtered,vel_x,0.168825
1788188946.988127,/odometry/filtered,yaw_rate,-0.100248
1788188947.021445,/odometry/filtered,pos_x,-6.501944
1788188947.021445,/odometry/filtered,pos_y,0.238448
1788188947.021445,/odometry/filtered,quat_z,0.487391
1788188947.021445,/odometry/filtered,quat_w,0.873184
1788188947.021445,/odometry/filtered,vel_x,0.171695
1788188947.021445,/odometry/filtered,yaw_rate,-0.100598
1788188947.054970,/odometry/filtered,pos_x,-6.499361
1788188947.054970,/odometry/filtered,pos_y,0.243999
1788188947.054970,/odometry/filtered,quat_z,0.486205
1788188947.054970,/odometry/filtered,quat_w,0.873845
1788188947.054970,/odometry/filtered,vel_x,0.172113
1788188947.054970,/odometry/filtered,yaw_rate,-0.100225
1788188947.088200,/odometry/filtered,pos_x,-6.487782
1788188947.088200,/odometry/filtered,pos_y,0.262315
1788188947.088200,/odometry/filtered,quat_z,0.480684
1788188947.088200,/odometry/filtered,quat_w,0.876894
1788188947.088200,/odometry/filtered,vel_x,0.172195
1788188947.088200,/odometry/filtered,yaw_rate,-0.100225
1788188947.108530,/cmd_vel,linear_x,0.179695
1788188947.108530,/cmd_vel,angular_z,-0.163413
1788188947.157122,/odometry/filtered,pos_x,-6.488405
1788188947.157122,/odometry/filtered,pos_y,0.265738
1788188947.157122,/odometry/filtered,quat_z,0.479361
1788188947.157122,/odometry/filtered,quat_w,0.877618
1788188947.157122,/odometry/filtered,vel_x,0.162402
1788188947.157122,/odometry/filtered,yaw_rate,-0.098160
1788188947.193634,/cmd_vel,linear_x,0.183985
1788188947.193634,/cmd_vel,angular_z,-0.182178
1788188947.257461,/odometry/filtered,pos_x,-6.480795
1788188947.257461,/odometry/filtered,pos_y,0.274050
1788188947.257461,/odometry/filtered,quat_z,0.476271
1788188947.257461,/odometry/filtered,quat_w,0.879298
1788188947.257461,/odometry/filtered,vel_x,0.157168
1788188947.257461,/odometry/filtered,yaw_rate,-0.096800
1788188947.285285,/cmd_vel,linear_x,0.171188
1788188947.285285,/cmd_vel,angular_z,-0.098930
1788188947.355189,/odometry/filtered,pos_x,-6.474602
1788188947.355189,/odometry/filtered,pos_y,0.283029
1788188947.355189,/odometry/filtered,quat_z,0.475157
1788188947.355189,/odometry/filtered,quat_w,0.879901
1788188947.355189,/odometry/filtered,vel_x,0.168295
1788188947.355189,/odometry/filtered,yaw_rate,-0.097859
1788188947.380080,/cmd_vel,linear_x,0.173197
1788188947.380080,/cmd_vel,angular_z,-0.031626
1788188947.388389,/odometry/filtered,pos_x,-6.468695
1788188947.388389,/odometry/filtered,pos_y,0.289387
1788188947.388389,/odometry/filtered,quat_z,0.474184
1788188947.388389,/odometry/filtered,quat_w,0.880426
1788188947.388389,/odometry/filtered,vel_x,0.171759
1788188947.388389,/odometry/filtered,yaw_rate,-0.097256
1788188947.421386,/odometry/filtered,pos_x,-6.463980
1788188947.421386,/odometry/filtered,pos_y,0.294052
1788188947.421386,/odometry/filtered,quat_z,0.472616
1788188947.421386,/odometry/filtered,quat_w,0.881268
1788188947.421386,/odometry/filtered,vel_x,0.172650
1788188947.421386,/odometry/filtered,yaw_rate,-0.097432
1788188947.454812,/odometry/filtered,pos_x,-6.451658
1788188947.454812,/odometry/filtered,pos_y,0.311698
1788188947.454812,/odometry/filtered,quat_z,0.467259
1788188947.454812,/odometry/filtered,quat_w,0.884120
1788188947.454812,/odometry/filtered,vel_x,0.172785
1788188947.454812,/odometry/filtered,yaw_rate,-0.097432
1788188947.483039,/cmd_vel,linear_x,0.177113
1788188947.483039,/cmd_vel,angular_z,-0.076916
1788188947.555567,/odometry/filtered,pos_x,-6.445961
1788188947.555567,/odometry/filtered,pos_y,0.318775
1788188947.555567,/odometry/filtered,quat_z,0.465998
1788188947.555567,/odometry/filtered,quat_w,0.884786
1788188947.555567,/odometry/filtered,vel_x,0.164355
1788188947.555567,/odometry/filtered,yaw_rate,-0.093841
1788188947.587496,/cmd_vel,linear_x,0.181711
1788188947.587496,/cmd_vel,angular_z,-0.218120
1788188947.654827,/odometry/filtered,pos_x,-6.445834
1788188947.654827,/odometry/filtered,pos_y,0.323418
1788188947.654827,/odometry/filtered,quat_z,0.466669
1788188947.654827,/odometry/filtered,quat_w,0.884432
1788188947.654827,/odometry/filtered,vel_x,0.167154
1788188947.654827,/odometry/filtered,yaw_rate,-0.092601
1788188947.682010,/cmd_vel,linear_x,0.187738
1788188947.682010,/cmd_vel,angular_z,-0.236950
1788188947.688223,/odometry/filtered,pos_x,-6.434009
1788188947.688223,/odometry/filtered,pos_y,0.340401
1788188947.688223,/odometry/filtered,quat_z,0.461590
1788188947.688223,/odometry/filtered,quat_w,0.887093
1788188947.688223,/odometry/filtered,vel_x,0.167037
1788188947.688223,/odometry/filtered,yaw_rate,-0.092601
1788188947.774134,/cmd_vel,linear_x,0.185302
1788188947.774134,/cmd_vel,angular_z,-0.228692
1788188947.788051,/odometry/filtered,pos_x,-6.439608
1788188947.788051,/odometry/filtered,pos_y,0.349998
1788188947.788051,/odometry/filtered,quat_z,0.460118
1788188947.788051,/odometry/filtered,quat_w,0.887858
1788188947.788051,/odometry/filtered,vel_x,0.154542
1788188947.788051,/odometry/filtered,yaw_rate,-0.089497
1788188947.888230,/odometry/filtered,pos_x,-6.424869
1788188947.888230,/odometry/filtered,pos_y,0.354190
1788188947.888230,/odometry/filtered,quat_z,0.456195
1788188947.888230,/odometry/filtered,quat_w,0.889880
1788188947.888230,/odometry/filtered,vel_x,0.166523
1788188947.888230,/odometry/filtered,yaw_rate,-0.094303
1788188947.889486,/cmd_vel,linear_x,0.180352
1788188947.889486,/cmd_vel,angular_z,-0.161661
1788188947.921854,/odometry/filtered,pos_x,-6.412763
1788188947.921854,/odometry/filtered,pos_y,0.370720
1788188947.921854,/odometry/filtered,quat_z,0.451023
1788188947.921854,/odometry/filtered,quat_w,0.892512
1788188947.921854,/odometry/filtered,vel_x,0.166410
1788188947.921854,/odometry/filtered,yaw_rate,-0.094303
1788188947.980052,/cmd_vel,linear_x,0.178565
1788188947.980052,/cmd_vel,angular_z,-0.215401
1788188948.021474,/odometry/filtered,pos_x,-6.409911
1788188948.021474,/odometry/filtered,pos_y,0.369675
1788188948.021474,/odometry/filtered,quat_z,0.451781
1788188948.021474,/odometry/filtered,quat_w,0.892129
1788188948.021474,/odometry/filtered,vel_x,0.165735
1788188948.021474,/odometry/filtered,yaw_rate,-0.092939
1788188948.054781,/odometry/filtered,pos_x,-6.404898
1788188948.054781,/odometry/filtered,pos_y,0.381517
1788188948.054781,/odometry/filtered,quat_z,0.449605
1788188948.054781,/odometry/filtered,quat_w,0.893228
1788188948.054781,/odometry/filtered,vel_x,0.173939
1788188948.054781,/odometry/filtered,yaw_rate,-0.093973
1788188948.073541,/cmd_vel,linear_x,0.181713
1788188948.073541,/cmd_vel,angular_z,-0.246927
1788188948.088041,/odometry/filtered,pos_x,-6.392071
1788188948.088041,/odometry/filtered,pos_y,0.398534
1788188948.088041,/odometry/filtered,quat_z,0.444459
1788188948.088041,/odometry/filtered,quat_w,0.895799
1788188948.088041,/odometry/filtered,vel_x,0.174171
1788188948.088041,/odometry/filtered,yaw_rate,-0.093973
1788188948.154977,/odometry/filtered,pos_x,-6.390935
1788188948.154977,/odometry/filtered,pos_y,0.401038
1788188948.154977,/odometry/filtered,quat_z,0.444635
1788188948.154977,/odometry/filtered,quat_w,0.895712
1788188948.154977,/odometry/filtered,vel_x,0.164782
1788188948.154977,/odometry/filtered,yaw_rate,-0.090425
1788188948.190313,/cmd_vel,linear_x,0.177516
1788188948.190313,/cmd_vel,angular_z,-0.216503
1788188948.255013,/odometry/filtered,pos_x,-6.378883
1788188948.255013,/odometry/filtered,pos_y,0.414915
1788188948.255013,/odometry/filtered,quat_z,0.437916
1788188948.255013,/odometry/filtered,quat_w,0.899016
1788188948.255013,/odometry/filtered,vel_x,0.166594
1788188948.255013,/odometry/filtered,yaw_rate,-0.093625
1788188948.358937,/odometry/filtered,pos_x,-6.371256
1788188948.358937,/odometry/filtered,pos_y,0.425613
1788188948.358937,/odometry/filtered,quat_z,0.434456
1788188948.358937,/odometry/filtered,quat_w,0.900693
1788188948.358937,/odometry/filtered,vel_x,0.162165
1788188948.358937,/odometry/filtered,yaw_rate,-0.092544
1788188948.389792,/cmd_vel,linear_x,0.178898
1788188948.389792,/cmd_vel,angular_z,-0.254830
1788188948.455223,/odometry/filtered,pos_x,-6.371091
1788188948.455223,/odometry/filtered,pos_y,0.430890
1788188948.455223,/odometry/filtered,quat_z,0.431043
1788188948.455223,/odometry/filtered,quat_w,0.902331
1788188948.455223,/odometry/filtered,vel_x,0.165997
1788188948.455223,/odometry/filtered,yaw_rate,-0.096518
1788188948.488454,/odometry/filtered,pos_x,-6.359091
1788188948.488454,/odometry/filtered,pos_y,0.436856
1788188948.488454,/odometry/filtered,quat_z,0.429752
1788188948.488454,/odometry/filtered,quat_w,0.902947
1788188948.488454,/odometry/filtered,vel_x,0.173734
1788188948.488454,/odometry/filtered,yaw_rate,-0.096304
1788188948.494461,/cmd_vel,linear_x,0.175961
1788188948.494461,/cmd_vel,angular_z,-0.203485
1788188948.521772,/odometry/filtered,pos_x,-6.345490
1788188948.521772,/odometry/filtered,pos_y,0.452865
1788188948.521772,/odometry/filtered,quat_z,0.424493
1788188948.521772,/odometry/filtered,quat_w,0.905431
1788188948.521772,/odometry/filtered,vel_x,0.173966
1788188948.521772,/odometry/filtered,yaw_rate,-0.096304
1788188948.581175,/cmd_vel,linear_x,0.174141
1788188948.581175,/cmd_vel,angular_z,-0.170819
1788188948.621438,/odometry/filtered,pos_x,-6.336992
1788188948.621438,/odometry/filtered,pos_y,0.455321
1788188948.621438,/odometry/filtered,quat_z,0.422709
1788188948.621438,/odometry/filtered,quat_w,0.906266
1788188948.621438,/odometry/filtered,vel_x,0.163668
1788188948.621438,/odometry/filtered,yaw_rate,-0.093326
1788188948.681938,/cmd_vel,linear_x,0.175245
1788188948.681938,/cmd_vel,angular_z,-0.196609
1788188948.721346,/odometry/filtered,pos_x,-6.339173
1788188948.721346,/odometry/filtered,pos_y,0.462145
1788188948.721346,/odometry/filtered,quat_z,0.418542
1788188948.721346,/odometry/filtered,quat_w,0.908198
1788188948.721346,/odometry/filtered,vel_x,0.165872
1788188948.721346,/odometry/filtered,yaw_rate,-0.097907
1788188948.754851,/odometry/filtered,pos_x,-6.335657
1788188948.754851,/odometry/filtered,pos_y,0.468498
1788188948.754851,/odometry/filtered,quat_z,0.417005
1788188948.754851,/odometry/filtered,quat_w,0.908904
1788188948.754851,/odometry/filtered,vel_x,0.167648
1788188948.754851,/odometry/filtered,yaw_rate,-0.097960
1788188948.788131,/odometry/filtered,pos_x,-6.330977
1788188948.788131,/odometry/filtered,pos_y,0.472644
1788188948.788131,/odometry/filtered,quat_z,0.416851
1788188948.788131,/odometry/filtered,quat_w,0.908975
1788188948.788131,/odometry/filtered,vel_x,0.168338
1788188948.788131,/odometry/filtered,yaw_rate,-0.096256
1788188948.793356,/cmd_vel,linear_x,0.178502
1788188948.793356,/cmd_vel,angular_z,-0.214450
1788188948.821385,/odometry/filtered,pos_x,-6.317748
1788188948.821385,/odometry/filtered,pos_y,0.487863
1788188948.821385,/odometry/filtered,quat_z,0.411604
1788188948.821385,/odometry/filtered,quat_w,0.911363
1788188948.821385,/odometry/filtered,vel_x,0.168331
1788188948.821385,/odometry/filtered,yaw_rate,-0.096256
1788188948.897589,/cmd_vel,linear_x,0.178577
1788188948.897589,/cmd_vel,angular_z,-0.136613
1788188948.921699,/odometry/filtered,pos_x,-6.312516
1788188948.921699,/odometry/filtered,pos_y,0.490326
1788188948.921699,/odometry/filtered,quat_z,0.407969
1788188948.921699,/odometry/filtered,quat_w,0.912996
1788188948.921699,/odometry/filtered,vel_x,0.156326
1788188948.921699,/odometry/filtered,yaw_rate,-0.095389
1788188948.989296,/odometry/filtered,pos_x,-6.307220
1788188948.989296,/odometry/filtered,pos_y,0.495893
1788188948.989296,/odometry/filtered,quat_z,0.404095
1788188948.989296,/odometry/filtered,quat_w,0.914717
1788188948.989296,/odometry/filtered,vel_x,0.153050
1788188948.989296,/odometry/filtered,yaw_rate,-0.096517
1788188948.989317,/cmd_vel,linear_x,0.177428
1788188948.989317,/cmd_vel,angular_z,-0.267384
1788188949.054853,/odometry/filtered,pos_x,-6.301291
1788188949.054853,/odometry/filtered,pos_y,0.500659
1788188949.054853,/odometry/filtered,quat_z,0.404707
1788188949.054853,/odometry/filtered,quat_w,0.914447
1788188949.054853,/odometry/filtered,vel_x,0.149844
1788188949.054853,/odometry/filtered,yaw_rate,-0.092266
1788188949.082678,/cmd_vel,linear_x,0.187931
1788188949.082678,/cmd_vel,angular_z,-0.345138
1788188949.155894,/odometry/filtered,pos_x,-6.289401
1788188949.155894,/odometry/filtered,pos_y,0.512137
1788188949.155894,/odometry/filtered,quat_z,0.401232
1788188949.155894,/odometry/filtered,quat_w,0.915976
1788188949.155894,/odometry/filtered,vel_x,0.166388
1788188949.155894,/odometry/filtered,yaw_rate,-0.095918
1788188949.188146,/odometry/filtered,pos_x,-6.275592
1788188949.188146,/odometry/filtered,pos_y,0.526209
1788188949.188146,/odometry/filtered,quat_z,0.396022
1788188949.188146,/odometry/filtered,quat_w,0.918241
1788188949.188146,/odometry/filtered,vel_x,0.166355
1788188949.188146,/odometry/filtered,yaw_rate,-0.095918
1788188949.189964,/cmd_vel,linear_x,0.190951
1788188949.189964,/cmd_vel,angular_z,-0.335988
1788188949.221530,/odometry/filtered,pos_x,-6.271658
1788188949.221530,/odometry/filtered,pos_y,0.530125
1788188949.221530,/odometry/filtered,quat_z,0.394553
1788188949.221530,/odometry/filtered,quat_w,0.918873
1788188949.221530,/odometry/filtered,vel_x,0.166346
1788188949.221530,/odometry/filtered,yaw_rate,-0.095918
1788188949.284278,/cmd_vel,linear_x,0.182573
1788188949.284278,/cmd_vel,angular_z,-0.330387
1788188949.321483,/odometry/filtered,pos_x,-6.270083
1788188949.321483,/odometry/filtered,pos_y,0.533727
1788188949.321483,/odometry/filtered,quat_z,0.393126
1788188949.321483,/odometry/filtered,quat_w,0.919485
1788188949.321483,/odometry/filtered,vel_x,0.153006
1788188949.321483,/odometry/filtered,yaw_rate,-0.092528
1788188949.387272,/cmd_vel,linear_x,0.182769
1788188949.387272,/cmd_vel,angular_z,-0.280928
1788188949.421542,/odometry/filtered,pos_x,-6.265831
1788188949.421542,/odometry/filtered,pos_y,0.541906
1788188949.421542,/odometry/filtered,quat_z,0.387455
1788188949.421542,/odometry/filtered,quat_w,0.921888
1788188949.421542,/odometry/filtered,vel_x,0.160608
1788188949.421542,/odometry/filtered,yaw_rate,-0.098781
1788188949.454853,/odometry/filtered,pos_x,-6.252612
1788188949.454853,/odometry/filtered,pos_y,0.555349
1788188949.454853,/odometry/filtered,quat_z,0.382100
1788188949.454853,/odometry/filtered,quat_w,0.924121
1788188949.454853,/odometry/filtered,vel_x,0.160356
1788188949.454853,/odometry/filtered,yaw_rate,-0.098781
1788188949.523345,/odometry/filtered,pos_x,-6.244786
1788188949.523345,/odometry/filtered,pos_y,0.560421
1788188949.523345,/odometry/filtered,quat_z,0.381310
1788188949.523345,/odometry/filtered,quat_w,0.924447
1788188949.523345,/odometry/filtered,vel_x,0.158516
1788188949.523345,/odometry/filtered,yaw_rate,-0.096173
1788188949.524285,/cmd_vel,linear_x,0.176911
1788188949.524285,/cmd_vel,angular_z,-0.266059
1788188949.599262,/cmd_vel,linear_x,0.176889
1788188949.599262,/cmd_vel,angular_z,-0.234445
1788188949.621460,/odometry/filtered,pos_x,-6.232103
1788188949.621460,/odometry/filtered,pos_y,0.573049
