scenario,mode,controller,seed,rep,verdict,error
SC-FRONT-03,enforcement,rl,2024,6,False,
SC-FRONT-03,enforcement,rl,2024,7,False,
SC-FRONT-03,enforcement,rl,2024,8,False,
SC-FRONT-03,enforcement,rl,2024,9,False,
SC-FRONT-03,enforcement,rl,2024,10,False,
SC-FRONT-03,enforcement,rl,2024,11,False,
SC-FRONT-03,enforcement,rl,2024,12,False,
SC-FRONT-03,enforcement,rl,2024,13,False,
SC-FRONT-03,enforcement,rl,2024,14,False,
SC-FRONT-03,enforcement,rl,2024,15,False,
SC-FRONT-03,enforcement,rl,2024,16,False,
SC-FRONT-03,enforcement,rl,2024,17,False,
SC-FRONT-03,enforcement,rl,2024,18,False,
SC-FRONT-03,enforcement,rl,2024,19,False,
SC-FRONT-03,enforcement,rl,2024,20,False,
SC-FRONT-03,enforcement,rl,2024,21,False,
SC-FRONT-03,enforcement,rl,2024,22,False,
SC-FRONT-03,enforcement,rl,2024,23,False,
SC-FRONT-03,enforcement,rl,2024,24,False,
SC-FRONT-03,monitoring,rl,2024,0,False,
SC-FRONT-03,monitoring,rl,2024,1,False,
SC-FRONT-03,monitoring,rl,2024,2,False,
SC-FRONT-03,monitoring,rl,2024,3,False,
SC-FRONT-03,monitoring,rl,2024,4,False,
SC-FRONT-03,monitoring,rl,2024,5,False,
SC-FRONT-03,monitoring,rl,2024,6,False,
SC-FRONT-03,monitoring,rl,2024,7,False,
SC-FRONT-03,monitoring,rl,2024,8,False,
SC-FRONT-03,monitoring,rl,2024,9,False,
SC-FRONT-03,monitoring,rl,2024,10,False,
SC-FRONT-03,monitoring,rl,2024,11,False,
SC-FRONT-03,monitoring,rl,2024,12,False,
SC-FRONT-03,monitoring,rl,2024,13,False,
SC-FRONT-03,monitoring,rl,2024,14,False,
SC-FRONT-03,monitoring,rl,2024,15,False,
SC-FRONT-03,monitoring,rl,2024,16,False,
SC-FRONT-03,monitoring,rl,2024,17,False,
SC-FRONT-03,monitoring,rl,2024,18,False,
SC-FRONT-03,monitoring,rl,2024,19,False,
SC-FRONT-03,monitoring,rl,2024,20,False,
SC-FRONT-03,monitoring,rl,2024,21,False,
SC-FRONT-03,monitoring,rl,2024,22,False,
SC-FRONT-03,monitoring,rl,2024,23,False,
SC-FRONT-03,monitoring,rl,2024,24,False,
SC-FRONT-04,enforcement,rl,2024,0,False,
SC-FRONT-04,enforcement,rl,2024,1,True,
SC-FRONT-04,enforcement,rl,2024,2,True,
SC-FRONT-04,enforcement,rl,2024,3,True,
SC-FRONT-04,enforcement,rl,2024,4,True,
SC-FRONT-04,enforcement,rl,2024,5,False,
SC-FRONT-04,enforcement,rl,2024,6,False,
SC-FRONT-04,enforcement,rl,2024,7,False,
SC-FRONT-04,enforcement,rl,2024,8,True,
SC-FRONT-04,enforcement,rl,2024,9,True,
SC-FRONT-04,enforcement,rl,2024,10,False,
SC-FRONT-04,enforcement,rl,2024,11,True,
SC-FRONT-04,enforcement,rl,2024,12,True,
SC-FRONT-04,enforcement,rl,2024,13,True,
SC-FRONT-04,enforcement,rl,2024,14,True,
SC-FRONT-04,enforcement,rl,2024,15,True,
SC-FRONT-04,enforcement,rl,2024,16,False,
SC-FRONT-04,enforcement,rl,2024,17,False,
SC-FRONT-04,enforcement,rl,2024,18,True,
SC-FRONT-04,enforcement,rl,2024,19,True,
SC-FRONT-04,enforcement,rl,2024,20,False,
SC-FRONT-04,enforcement,rl,2024,21,False,
SC-FRONT-04,enforcement,rl,2024,22,False,
SC-FRONT-04,enforcement,rl,2024,23,False,
SC-FRONT-04,enforcement,rl,2024,24,False,
SC-FRONT-04,monitoring,rl,2024,0,False,
SC-FRONT-04,monitoring,rl,2024,1,False,
SC-FRONT-04,monitoring,rl,2024,2,False,
SC-FRONT-04,monitoring,rl,2024,3,False,
SC-FRONT-04,monitoring,rl,2024,4,False,
SC-FRONT-04,monitoring,rl,2024,5,False,
SC-FRONT-04,monitoring,rl,2024,6,False,
SC-FRONT-04,monitoring,rl,2024,7,False,
SC-FRONT-04,monitoring,rl,2024,8,False,
SC-FRONT-04,monitoring,rl,2024,9,False,
SC-FRONT-04,monitoring,rl,2024,10,False,
SC-FRONT-04,monitoring,rl,2024,11,False,
SC-FRONT-04,monitoring,rl,2024,12,False,
SC-FRONT-04,monitoring,rl,2024,13,False,
SC-FRONT-04,monitoring,rl,2024,14,False,
SC-FRONT-04,monitoring,rl,2024,15,False,
SC-FRONT-04,monitoring,rl,2024,16,False,
SC-FRONT-04,monitoring,rl,2024,17,False,
SC-FRONT-04,monitoring,rl,2024,18,False,
SC-FRONT-04,monitoring,rl,2024,19,False,
SC-FRONT-04,monitoring,rl,2024,20,False,
SC-FRONT-04,monitoring,rl,2024,21,False,
SC-FRONT-04,monitoring,rl,2024,22,False,
SC-FRONT-04,monitoring,rl,2024,23,False,
SC-FRONT-04,monitoring,rl,2024,24,False,
SC-FRONT-05,enforcement,rl,2024,0,True,
SC-FRONT-05,enforcement,rl,2024,1,True,
SC-FRONT-05,enforcement,rl,2024,2,True,
SC-FRONT-05,enforcement,rl,2024,3,True,
SC-FRONT-05,enforcement,rl,2024,4,True,
SC-FRONT-05,enforcement,rl,2024,5,True,
SC-FRONT-05,enforcement,rl,2024,6,True,
SC-FRONT-05,enforcement,rl,2024,7,True,
SC-FRONT-05,enforcement,rl,2024,8,True,
SC-FRONT-05,enforcement,rl,2024,9,True,
SC-FRONT-05,enforcement,rl,2024,10,True,
SC-FRONT-05,enforcement,rl,2024,11,True,
SC-FRONT-05,enforcement,rl,2024,12,True,
SC-FRONT-05,enforcement,rl,2024,13,True,
SC-FRONT-05,enforcement,rl,2024,14,True,
SC-FRONT-05,enforcement,rl,2024,15,True,
SC-FRONT-05,enforcement,rl,2024,16,True,
SC-FRONT-05,enforcement,rl,2024,17,True,
SC-FRONT-05,enforcement,rl,2024,18,True,
SC-FRONT-05,enforcement,rl,2024,19,True,
SC-FRONT-05,enforcement,rl,2024,20,True,
SC-FRONT-05,enforcement,rl,2024,21,True,
SC-FRONT-05,enforcement,rl,2024,22,True,
SC-FRONT-05,enforcement,rl,2024,23,True,
SC-FRONT-05,enforcement,rl,2024,24,True,
SC-FRONT-05,monitoring,rl,2024,0,False,
SC-FRONT-05,monitoring,rl,2024,1,False,
SC-FRONT-05,monitoring,rl,2024,2,False,
SC-FRONT-05,monitoring,rl,2024,3,False,
SC-FRONT-05,monitoring,rl,2024,4,False,
SC-FRONT-05,monitoring,rl,2024,5,False,
SC-FRONT-05,monitoring,rl,2024,6,False,
SC-FRONT-05,monitoring,rl,2024,7,False,
SC-FRONT-05,monitoring,rl,2024,8,False,
SC-FRONT-05,monitoring,rl,2024,9,False,
SC-FRONT-05,monitoring,rl,2024,10,False,
SC-FRONT-05,monitoring,rl,2024,11,False,
SC-FRONT-05,monitoring,rl,2024,12,False,
SC-FRONT-05,monitoring,rl,2024,13,False,
SC-FRONT-05,monitoring,rl,2024,14,False,
SC-FRONT-05,monitoring,rl,2024,15,False,
SC-FRONT-05,monitoring,rl,2024,16,False,
SC-FRONT-05,monitoring,rl,2024,17,False,
SC-FRONT-05,monitoring,rl,2024,18,False,
SC-FRONT-05,monitoring,rl,2024,19,False,
SC-FRONT-05,monitoring,rl,2024,20,False,
SC-FRONT-05,monitoring,rl,2024,21,False,
SC-FRONT-05,monitoring,rl,2024,22,False,
SC-FRONT-05,monitoring,rl,2024,23,False,
SC-FRONT-05,monitoring,rl,2024,24,False,
SC-FRONT-06,enforcement,rl,2024,0,False,
SC-FRONT-06,enforcement,rl,2024,1,False,
SC-FRONT-06,enforcement,rl,2024,2,False,
SC-FRONT-06,enforcement,rl,2024,3,False,
SC-FRONT-06,enforcement,rl,2024,4,False,
SC-FRONT-06,enforcement,rl,2024,5,False,
SC-FRONT-06,enforcement,rl,2024,6,False,
SC-FRONT-06,enforcement,rl,2024,7,False,
SC-FRONT-06,enforcement,rl,2024,8,False,
SC-FRONT-06,enforcement,rl,2024,9,False,
SC-FRONT-06,enforcement,rl,2024,10,False,
SC-FRONT-06,enforcement,rl,2024,11,False,
SC-FRONT-06,enforcement,rl,2024,12,False,
SC-FRONT-06,enforcement,rl,2024,13,False,
SC-FRONT-06,enforcement,rl,2024,14,False,
SC-FRONT-06,enforcement,rl,2024,15,False,
SC-FRONT-06,enforcement,rl,2024,16,False,
SC-FRONT-06,enforcement,rl,2024,17,False,
SC-FRONT-06,enforcement,rl,2024,18,False,
SC-FRONT-06,enforcement,rl,2024,19,False,
SC-FRONT-06,enforcement,rl,2024,20,False,
SC-FRONT-06,enforcement,rl,2024,21,True,
SC-FRONT-06,enforcement,rl,2024,22,False,
SC-FRONT-06,enforcement,rl,2024,23,False,
SC-FRONT-06,enforcement,rl,2024,24,False,
SC-FRONT-06,monitoring,rl,2024,0,False,
SC-FRONT-06,monitoring,rl,2024,1,False,
SC-FRONT-06,monitoring,rl,2024,2,False,
SC-FRONT-06,monitoring,rl,2024,3,False,
SC-FRONT-06,monitoring,rl,2024,4,False,
SC-FRONT-06,monitoring,rl,2024,5,False,
SC-FRONT-06,monitoring,rl,2024,6,False,
SC-FRONT-06,monitoring,rl,2024,7,False,
SC-FRONT-06,monitoring,rl,2024,8,False,
SC-FRONT-06,monitoring,rl,2024,9,False,
SC-FRONT-06,monitoring,rl,2024,10,False,
SC-FRONT-06,monitoring,rl,2024,11,False,
SC-FRONT-06,monitoring,rl,2024,12,False,
SC-FRONT-06,monitoring,rl,2024,13,False,
SC-FRONT-06,monitoring,rl,2024,14,False,
SC-FRONT-06,monitoring,rl,2024,15,False,
SC-FRONT-06,monitoring,rl,2024,16,False,
SC-FRONT-06,monitoring,rl,2024,17,False,
SC-FRONT-06,monitoring,rl,2024,18,False,
SC-FRONT-06,monitoring,rl,2024,19,False,
SC-FRONT-06,monitoring,rl,2024,20,False,
SC-FRONT-06,monitoring,rl,2024,21,False,
SC-FRONT-06,monitoring,rl,2024,22,False,
SC-FRONT-06,monitoring,rl,2024,23,False,
SC-FRONT-06,monitoring,rl,2024,24,False,
SC-FRONT-07,enforcement,rl,2024,0,True,
SC-FRONT-07,enforcement,rl,2024,1,True,
SC-FRONT-07,enforcement,rl,2024,2,True,
SC-FRONT-07,enforcement,rl,2024,3,True,
SC-FRONT-07,enforcement,rl,2024,4,True,
SC-FRONT-07,enforcement,rl,2024,5,True,
SC-FRONT-07,enforcement,rl,2024,6,True,
SC-FRONT-07,enforcement,rl,2024,7,True,
SC-FRONT-07,enforcement,rl,2024,8,True,
SC-FRONT-07,enforcement,rl,2024,9,True,
SC-FRONT-07,enforcement,rl,2024,10,True,
SC-FRONT-07,enforcement,rl,2024,11,True,
SC-FRONT-07,enforcement,rl,2024,12,True,
SC-FRONT-07,enforcement,rl,2024,13,True,
SC-FRONT-07,enforcement,rl,2024,14,True,
SC-FRONT-07,enforcement,rl,2024,15,True,
SC-FRONT-07,enforcement,rl,2024,16,True,
SC-FRONT-07,enforcement,rl,2024,17,True,
SC-FRONT-07,enforcement,rl,2024,18,True,
SC-FRONT-07,enforcement,rl,2024,19,True,
SC-FRONT-07,enforcement,rl,2024,20,True,
SC-FRONT-07,enforcement,rl,2024,21,True,
SC-FRONT-07,enforcement,rl,2024,22,True,
SC-FRONT-07,enforcement,rl,2024,23,True,
SC-FRONT-07,enforcement,rl,2024,24,True,
SC-FRONT-07,monitoring,rl,2024,0,True,
SC-FRONT-07,monitoring,rl,2024,1,True,
SC-FRONT-07,monitoring,rl,2024,2,True,
SC-FRONT-07,monitoring,rl,2024,3,True,
SC-FRONT-07,monitoring,rl,2024,4,True,
SC-FRONT-07,monitoring,rl,2024,5,True,
SC-FRONT-07,monitoring,rl,2024,6,True,
SC-FRONT-07,monitoring,rl,2024,7,True,
SC-FRONT-07,monitoring,rl,2024,8,True,
SC-FRONT-07,monitoring,rl,2024,9,True,
SC-FRONT-07,monitoring,rl,2024,10,True,
SC-FRONT-07,monitoring,rl,2024,11,True,
SC-FRONT-07,monitoring,rl,2024,12,True,
SC-FRONT-07,monitoring,rl,2024,13,True,
SC-FRONT-07,monitoring,rl,2024,14,True,
SC-FRONT-07,monitoring,rl,2024,15,True,
SC-FRONT-07,monitoring,rl,2024,16,True,
SC-FRONT-07,monitoring,rl,2024,17,True,
SC-FRONT-07,monitoring,rl,2024,18,True,
SC-FRONT-07,monitoring,rl,2024,19,True,
SC-FRONT-07,monitoring,rl,2024,20,True,
SC-FRONT-07,monitoring,rl,2024,21,True,
SC-FRONT-07,monitoring,rl,2024,22,True,
SC-FRONT-07,monitoring,rl,2024,23,True,
SC-FRONT-07,monitoring,rl,2024,24,True,
SC-NOM-01,enforcement,rl,2024,0,True,
SC-NOM-01,enforcement,rl,2024,1,True,
SC-NOM-01,enforcement,rl,2024,2,True,
SC-NOM-01,enforcement,rl,2024,3,True,
SC-NOM-01,enforcement,rl,2024,4,True,
SC-NOM-01,enforcement,rl,2024,5,True,
SC-NOM-01,enforcement,rl,2024,6,True,
SC-NOM-01,enforcement,rl,2024,7,True,
SC-NOM-01,enforcement,rl,2024,8,True,
SC-NOM-01,enforcement,rl,2024,9,True,
SC-NOM-01,enforcement,rl,2024,10,True,
SC-NOM-01,enforcement,rl,2024,11,True,
SC-NOM-01,enforcement,rl,2024,12,True,
SC-NOM-01,enforcement,rl,2024,13,True,
SC-NOM-01,enforcement,rl,2024,14,True,
SC-NOM-01,enforcement,rl,2024,15,True,
SC-NOM-01,enforcement,rl,2024,16,True,
SC-NOM-01,enforcement,rl,2024,17,True,
SC-NOM-01,enforcement,rl,2024,18,True,
SC-NOM-01,enforcement,rl,2024,19,True,
SC-NOM-01,enforcement,rl,2024,20,True,
SC-NOM-01,enforcement,rl,2024,21,True,
SC-NOM-01,enforcement,rl,2024,22,True,
SC-NOM-01,enforcement,rl,2024,23,True,
SC-NOM-01,enforcement,rl,2024,24,True,
SC-NOM-01,enforcement,rl,2024,25,True,
SC-NOM-01,enforcement,rl,2024,26,True,
SC-NOM-01,enforcement,rl,2024,27,True,
SC-NOM-01,enforcement,rl,2024,28,True,
SC-NOM-01,enforcement,rl,2024,29,True,
SC-NOM-01,enforcement,rl,2024,30,True,
SC-NOM-01,enforcement,rl,2024,31,True,
SC-NOM-01,enforcement,rl,2024,32,True,
SC-NOM-01,enforcement,rl,2024,33,True,
SC-NOM-01,enforcement,rl,2024,34,True,
SC-NOM-01,enforcement,rl,2024,35,True,
SC-NOM-01,enforcement,rl,2024,36,True,
SC-NOM-01,enforcement,rl,2024,37,True,
SC-NOM-01,enforcement,rl,2024,38,True,
SC-NOM-01,enforcement,rl,2024,39,True,
SC-NOM-01,enforcement,rl,2024,40,True,
SC-NOM-01,enforcement,rl,2024,41,True,
SC-NOM-01,enforcement,rl,2024,42,True,
SC-NOM-01,enforcement,rl,2024,43,True,
SC-NOM-01,enforcement,rl,2024,44,True,
SC-NOM-01,enforcement,rl,2024,45,True,
SC-NOM-01,enforcement,rl,2024,46,True,
SC-NOM-01,enforcement,rl,2024,47,True,
SC-NOM-01,enforcement,rl,2024,48,True,
SC-NOM-01,enforcement,rl,2024,49,True,
SC-NOM-01,monitoring,rl,2024,0,True,
SC-NOM-01,monitoring,rl,2024,1,True,
SC-NOM-01,monitoring,rl,2024,2,True,
SC-NOM-01,monitoring,rl,2024,3,True,
SC-NOM-01,monitoring,rl,2024,4,True,
SC-NOM-01,monitoring,rl,2024,5,True,
SC-NOM-01,monitoring,rl,2024,6,True,
SC-NOM-01,monitoring,rl,2024,7,True,
SC-NOM-01,monitoring,rl,2024,8,True,
SC-NOM-01,monitoring,rl,2024,9,True,
SC-NOM-01,monitoring,rl,2024,10,True,
SC-NOM-01,monitoring,rl,2024,11,True,
SC-NOM-01,monitoring,rl,2024,12,True,
SC-NOM-01,monitoring,rl,2024,13,True,
SC-NOM-01,monitoring,rl,2024,14,True,
SC-NOM-01,monitoring,rl,2024,15,True,
SC-NOM-01,monitoring,rl,2024,16,True,
SC-NOM-01,monitoring,rl,2024,17,True,
SC-NOM-01,monitoring,rl,2024,18,True,
SC-NOM-01,monitoring,rl,2024,19,True,
SC-NOM-01,monitoring,rl,2024,20,True,
SC-NOM-01,monitoring,rl,2024,21,True,
SC-NOM-01,monitoring,rl,2024,22,True,
SC-NOM-01,monitoring,rl,2024,23,True,
SC-NOM-01,monitoring,rl,2024,24,True,
SC-NOM-01,monitoring,rl,2024,25,True,
SC-NOM-01,monitoring,rl,2024,26,True,
SC-NOM-01,monitoring,rl,2024,27,True,
SC-NOM-01,monitoring,rl,2024,28,True,
SC-NOM-01,monitoring,rl,2024,29,True,
SC-NOM-01,monitoring,rl,2024,30,True,
SC-NOM-01,monitoring,rl,2024,31,True,
SC-NOM-01,monitoring,rl,2024,32,True,
SC-NOM-01,monitoring,rl,2024,33,True,
SC-NOM-01,monitoring,rl,2024,34,True,
SC-NOM-01,monitoring,rl,2024,35,True,
SC-NOM-01,monitoring,rl,2024,36,True,
SC-NOM-01,monitoring,rl,2024,37,True,
SC-NOM-01,monitoring,rl,2024,38,True,
SC-NOM-01,monitoring,rl,2024,39,True,
SC-NOM-01,monitoring,rl,2024,40,True,
SC-NOM-01,monitoring,rl,2024,41,True,
SC-NOM-01,monitoring,rl,2024,42,True,
SC-NOM-01,monitoring,rl,2024,43,True,
SC-NOM-01,monitoring,rl,2024,44,True,
SC-NOM-01,monitoring,rl,2024,45,True,
SC-NOM-01,monitoring,rl,2024,46,True,
SC-NOM-01,monitoring,rl,2024,47,True,
SC-NOM-01,monitoring,rl,2024,48,True,
SC-NOM-01,monitoring,rl,2024,49,True,
SC-NOM-02,enforcement,rl,2024,0,True,
SC-NOM-02,enforcement,rl,2024,1,True,
SC-NOM-02,enforcement,rl,2024,2,True,
SC-NOM-02,enforcement,rl,2024,3,True,
SC-NOM-02,enforcement,rl,2024,4,True,
SC-NOM-02,enforcement,rl,2024,5,True,
SC-NOM-02,enforcement,rl,2024,6,True,
SC-NOM-02,enforcement,rl,2024,7,True,
SC-NOM-02,enforcement,rl,2024,8,True,
SC-NOM-02,enforcement,rl,2024,9,True,
SC-NOM-02,enforcement,rl,2024,10,True,
SC-NOM-02,enforcement,rl,2024,11,True,
SC-NOM-02,enforcement,rl,2024,12,True,
SC-NOM-02,enforcement,rl,2024,13,True,
SC-NOM-02,enforcement,rl,2024,14,True,
SC-NOM-02,enforcement,rl,2024,15,True,
SC-NOM-02,enforcement,rl,2024,16,True,
SC-NOM-02,enforcement,rl,2024,17,True,
SC-NOM-02,enforcement,rl,2024,18,True,
SC-NOM-02,enforcement,rl,2024,19,True,
SC-NOM-02,enforcement,rl,2024,20,True,
SC-NOM-02,enforcement,rl,2024,21,True,
SC-NOM-02,enforcement,rl,2024,22,True,
SC-NOM-02,enforcement,rl,2024,23,True,
SC-NOM-02,enforcement,rl,2024,24,True,
SC-NOM-02,enforcement,rl,2024,25,True,
SC-NOM-02,enforcement,rl,2024,26,True,
SC-NOM-02,enforcement,rl,2024,27,True,
SC-NOM-02,enforcement,rl,2024,28,True,
SC-NOM-02,enforcement,rl,2024,29,True,
SC-NOM-02,enforcement,rl,2024,30,True,
SC-NOM-02,enforcement,rl,2024,31,True,
SC-NOM-02,enforcement,rl,2024,32,True,
SC-NOM-02,enforcement,rl,2024,33,True,
SC-NOM-02,enforcement,rl,2024,34,True,
SC-NOM-02,enforcement,rl,2024,35,True,
SC-NOM-02,enforcement,rl,2024,36,True,
SC-NOM-02,enforcement,rl,2024,37,True,
SC-NOM-02,enforcement,rl,2024,38,True,
SC-NOM-02,enforcement,rl,2024,39,True,
SC-NOM-02,enforcement,rl,2024,40,True,
SC-NOM-02,enforcement,rl,2024,41,True,
SC-NOM-02,enforcement,rl,2024,42,True,
SC-NOM-02,enforcement,rl,2024,43,True,
SC-NOM-02,enforcement,rl,2024,44,True,
SC-NOM-02,enforcement,rl,2024,45,True,
SC-NOM-02,enforcement,rl,2024,46,True,
SC-NOM-02,enforcement,rl,2024,47,True,
SC-NOM-02,enforcement,rl,2024,48,True,
SC-NOM-02,enforcement,rl,2024,49,True,
SC-NOM-02,monitoring,rl,2024,0,True,
SC-NOM-02,monitoring,rl,2024,1,True,
SC-NOM-02,monitoring,rl,2024,2,True,
SC-NOM-02,monitoring,rl,2024,3,True,
SC-NOM-02,monitoring,rl,2024,4,True,
SC-NOM-02,monitoring,rl,2024,5,True,
SC-NOM-02,monitoring,rl,2024,6,True,
SC-NOM-02,monitoring,rl,2024,7,True,
SC-NOM-02,monitoring,rl,2024,8,True,
SC-NOM-02,monitoring,rl,2024,9,True,
SC-NOM-02,monitoring,rl,2024,10,True,
SC-NOM-02,monitoring,rl,2024,11,True,
SC-NOM-02,monitoring,rl,2024,12,True,
SC-NOM-02,monitoring,rl,2024,13,True,
SC-NOM-02,monitoring,rl,2024,14,True,
SC-NOM-02,monitoring,rl,2024,15,True,
SC-NOM-02,monitoring,rl,2024,16,True,
SC-NOM-02,monitoring,rl,2024,17,True,
SC-NOM-02,monitoring,rl,2024,18,True,
SC-NOM-02,monitoring,rl,2024,19,True,
SC-NOM-02,monitoring,rl,2024,20,True,
SC-NOM-02,monitoring,rl,2024,21,True,
SC-NOM-02,monitoring,rl,2024,22,True,
SC-NOM-02,monitoring,rl,2024,23,True,
SC-NOM-02,monitoring,rl,2024,24,True,
SC-NOM-02,monitoring,rl,2024,25,True,
SC-NOM-02,monitoring,rl,2024,26,True,
SC-NOM-02,monitoring,rl,2024,27,True,
SC-NOM-02,monitoring,rl,2024,28,True,
SC-NOM-02,monitoring,rl,2024,29,True,
SC-NOM-02,monitoring,rl,2024,30,True,
SC-NOM-02,monitoring,rl,2024,31,True,
SC-NOM-02,monitoring,rl,2024,32,True,
SC-NOM-02,monitoring,rl,2024,33,True,
SC-NOM-02,monitoring,rl,2024,34,True,
SC-NOM-02,monitoring,rl,2024,35,True,
SC-NOM-02,monitoring,rl,2024,36,True,
SC-NOM-02,monitoring,rl,2024,37,True,
SC-NOM-02,monitoring,rl,2024,38,True,
SC-NOM-02,monitoring,rl,2024,39,True,
SC-NOM-02,monitoring,rl,2024,40,True,
SC-NOM-02,monitoring,rl,2024,41,True,
SC-NOM-02,monitoring,rl,2024,42,True,
SC-NOM-02,monitoring,rl,2024,43,True,
SC-NOM-02,monitoring,rl,2024,44,True,
SC-NOM-02,monitoring,rl,2024,45,True,
SC-NOM-02,monitoring,rl,2024,46,True,
SC-NOM-02,monitoring,rl,2024,47,True,
SC-NOM-02,monitoring,rl,2024,48,True,
SC-NOM-02,monitoring,rl,2024,49,True,
SC-NOM-03,enforcement,rl,2024,0,True,
SC-NOM-03,enforcement,rl,2024,1,True,
SC-NOM-03,enforcement,rl,2024,2,True,
SC-NOM-03,enforcement,rl,2024,3,True,
SC-NOM-03,enforcement,rl,2024,4,True,
SC-NOM-03,enforcement,rl,2024,5,True,
SC-NOM-03,enforcement,rl,2024,6,True,
SC-NOM-03,enforcement,rl,2024,7,True,
SC-NOM-03,enforcement,rl,2024,8,True,
SC-NOM-03,enforcement,rl,2024,9,True,
SC-NOM-03,enforcement,rl,2024,10,True,
SC-NOM-03,enforcement,rl,2024,11,True,
SC-NOM-03,enforcement,rl,2024,12,True,
SC-NOM-03,enforcement,rl,2024,13,True,
SC-NOM-03,enforcement,rl,2024,14,True,
SC-NOM-03,enforcement,rl,2024,15,True,
SC-NOM-03,enforcement,rl,2024,16,True,
SC-NOM-03,enforcement,rl,2024,17,True,
SC-NOM-03,enforcement,rl,2024,18,True,
SC-NOM-03,enforcement,rl,2024,19,True,
SC-NOM-03,enforcement,rl,2024,20,True,
SC-NOM-03,enforcement,rl,2024,21,True,
SC-NOM-03,enforcement,rl,2024,22,True,
SC-NOM-03,enforcement,rl,2024,23,True,
SC-NOM-03,enforcement,rl,2024,24,True,
SC-NOM-03,monitoring,rl,2024,0,True,
SC-NOM-03,monitoring,rl,2024,1,True,
SC-NOM-03,monitoring,rl,2024,2,False,
SC-NOM-03,monitoring,rl,2024,3,True,
SC-NOM-03,monitoring,rl,2024,4,True,
SC-NOM-03,monitoring,rl,2024,5,True,
SC-NOM-03,monitoring,rl,2024,6,True,
SC-NOM-03,monitoring,rl,2024,7,True,
SC-NOM-03,monitoring,rl,2024,8,True,
SC-NOM-03,monitoring,rl,2024,9,True,
SC-NOM-03,monitoring,rl,2024,10,True,
SC-NOM-03,monitoring,rl,2024,11,True,
SC-NOM-03,monitoring,rl,2024,12,True,
SC-NOM-03,monitoring,rl,2024,13,True,
SC-NOM-03,monitoring,rl,2024,14,True,
SC-NOM-03,monitoring,rl,2024,15,True,
SC-NOM-03,monitoring,rl,2024,16,True,
SC-NOM-03,monitoring,rl,2024,17,True,
SC-NOM-03,monitoring,rl,2024,18,True,
SC-NOM-03,monitoring,rl,2024,19,True,
SC-NOM-03,monitoring,rl,2024,20,True,
SC-NOM-03,monitoring,rl,2024,21,True,
SC-NOM-03,monitoring,rl,2024,22,True,
SC-NOM-03,monitoring,rl,2024,23,True,
SC-NOM-03,monitoring,rl,2024,24,True,
SC-PERT-01,enforcement,rl,2024,0,True,
SC-PERT-01,enforcement,rl,2024,1,True,
SC-PERT-01,enforcement,rl,2024,2,True,
SC-PERT-01,enforcement,rl,2024,3,True,
SC-PERT-01,enforcement,rl,2024,4,True,
SC-PERT-01,enforcement,rl,2024,5,True,
SC-PERT-01,enforcement,rl,2024,6,True,
SC-PERT-01,enforcement,rl,2024,7,True,
SC-PERT-01,enforcement,rl,2024,8,True,
SC-PERT-01,enforcement,rl,2024,9,True,
SC-PERT-01,enforcement,rl,2024,10,True,
SC-PERT-01,enforcement,rl,2024,11,True,
SC-PERT-01,enforcement,rl,2024,12,True,
SC-PERT-01,enforcement,rl,2024,13,True,
SC-PERT-01,enforcement,rl,2024,14,True,
SC-PERT-01,enforcement,rl,2024,15,True,
SC-PERT-01,enforcement,rl,2024,16,True,
SC-PERT-01,enforcement,rl,2024,17,True,
SC-PERT-01,enforcement,rl,2024,18,True,
SC-PERT-01,enforcement,rl,2024,19,True,
SC-PERT-01,enforcement,rl,2024,20,True,
SC-PERT-01,enforcement,rl,2024,21,True,
SC-PERT-01,enforcement,rl,2024,22,True,
SC-PERT-01,enforcement,rl,2024,23,True,
SC-PERT-01,enforcement,rl,2024,24,True,
SC-PERT-01,enforcement,rl,2024,25,True,
SC-PERT-01,enforcement,rl,2024,26,True,
SC-PERT-01,enforcement,rl,2024,27,True,
SC-PERT-01,enforcement,rl,2024,28,True,
SC-PERT-01,enforcement,rl,2024,29,True,
SC-PERT-01,enforcement,rl,2024,30,True,
SC-PERT-01,enforcement,rl,2024,31,True,
SC-PERT-01,enforcement,rl,2024,32,True,
SC-PERT-01,enforcement,rl,2024,33,True,
SC-PERT-01,enforcement,rl,2024,34,True,
SC-PERT-01,enforcement,rl,2024,35,True,
SC-PERT-01,enforcement,rl,2024,36,True,
SC-PERT-01,enforcement,rl,2024,37,True,
SC-PERT-01,enforcement,rl,2024,38,True,
SC-PERT-01,enforcement,rl,2024,39,True,
SC-PERT-01,enforcement,rl,2024,40,True,
SC-PERT-01,enforcement,rl,2024,41,True,
SC-PERT-01,enforcement,rl,2024,42,True,
SC-PERT-01,enforcement,rl,2024,43,True,
SC-PERT-01,enforcement,rl,2024,44,True,
SC-PERT-01,enforcement,rl,2024,45,True,
SC-PERT-01,enforcement,rl,2024,46,True,
SC-PERT-01,enforcement,rl,2024,47,True,
SC-PERT-01,enforcement,rl,2024,48,True,
SC-PERT-01,enforcement,rl,2024,49,True,
SC-PERT-01,enforcement,rl,2024,50,True,
SC-PERT-01,enforcement,rl,2024,51,True,
SC-PERT-01,enforcement,rl,2024,52,True,
SC-PERT-01,enforcement,rl,2024,53,True,
SC-PERT-01,enforcement,rl,2024,54,True,
