frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000205.png,1788182909.420,-0.02625,-0.10977,0.30832,1,2,0.375,ok,-0.12884;0.18135,-0.02574,0.00000,0,
000206.png,1788182909.471,-0.01524,-0.12412,0.31284,1,2,0.312,ok,-0.14239;0.17287,-0.13979,0.00000,0,
000207.png,1788182909.520,-0.02180,-0.11088,0.30656,1,3,0.375,ok,-0.13242;0.17603;0.63048,-0.04043,0.00000,0,
000208.png,1788182909.620,-0.01939,-0.07363,0.29620,0,3,0.250,single_line,-0.12871;0.26620;0.63029,-0.05978,0.00000,0,
000209.png,1788182909.670,-0.01182,-0.11162,0.29620,0,3,0.229,single_line,-0.13628;0.21622;0.62088,-0.13165,0.00000,0,
000210.png,1788182909.720,-0.01271,-0.14219,0.30253,1,3,0.333,ok,-0.14010;0.16551;0.61923,-0.13547,0.00000,0,
000211.png,1788182909.770,-0.02343,-0.14219,0.30496,1,2,0.354,ok,-0.13060;0.17747,-0.03902,0.00000,0,
000212.png,1788182909.820,-0.01848,-0.14057,0.30489,1,3,0.354,ok,-0.13548;0.17244;0.61919,-0.06349,0.00000,0,
000213.png,1788182909.920,-0.00181,-0.14057,0.31748,1,3,0.333,ok,-0.15851;0.16213;0.61478,-0.29231,0.00000,0,
000214.png,1788182909.970,-0.02707,-0.14057,0.32606,1,3,0.354,ok,-0.13758;0.19172;0.61036,-0.02587,0.00000,0,
000215.png,1788182910.020,-0.02242,-0.13132,0.31631,1,3,0.333,ok,-0.13711;0.18195;0.62368,-0.04499,0.00000,0,
000216.png,1788182910.070,-0.02129,-0.13427,0.31550,1,3,0.354,ok,-0.13789;0.18047;0.62147,-0.05356,0.00000,0,
000217.png,1788182910.120,-0.01607,-0.12266,0.31090,0,3,0.208,single_line,-0.13938;0.21367;0.61481,-0.15356,0.00000,0,
000218.png,1788182910.170,-0.01952,-0.10516,0.31090,0,3,0.229,single_line,-0.13593;0.21714;0.61481,-0.12032,0.00000,0,
000219.png,1788182910.220,-0.02298,-0.13994,0.31757,1,3,0.375,ok,-0.13737;0.18333;0.64562,-0.03993,0.00000,0,
000220.png,1788182910.320,-0.01842,-0.11164,0.31223,0,2,0.229,single_line,-0.13770;0.21714,-0.13257,0.00000,0,
000221.png,1788182910.370,-0.01538,-0.12665,0.31223,0,3,0.208,single_line,-0.14074;0.22199;0.66107,-0.16337,0.00000,0,
000222.png,1788182910.420,-0.00183,-0.20115,0.31223,0,3,0.208,single_line,-0.15429;0.21238;0.64779,-0.36558,0.00000,0,
000223.png,1788182910.470,-0.01672,-0.11902,0.31223,0,2,0.229,single_line,-0.13939;0.22023,-0.14455,0.00000,0,
000224.png,1788182910.520,-0.02195,-0.14624,0.31602,1,3,0.354,ok,-0.13777;0.18166;0.65224,-0.04621,0.00000,0,
000225.png,1788182910.620,-0.02065,-0.14624,0.31541,1,3,0.375,ok,-0.13876;0.18006;0.65004,-0.05457,0.00000,0,
000226.png,1788182910.670,-0.01893,-0.14624,0.30778,1,2,0.396,ok,-0.13662;0.17448,-0.05367,0.00000,0,
000227.png,1788182910.720,-0.01847,-0.11164,0.31233,0,3,0.229,single_line,-0.13770;0.21710;0.62081,-0.13257,0.00000,0,
000228.png,1788182910.770,-0.01904,-0.13766,0.32214,1,2,0.354,ok,-0.14357;0.18165,-0.06632,0.00000,0,
000229.png,1788182910.820,-0.01115,-0.14624,0.33796,1,3,0.312,ok,-0.15965;0.18195;0.60592,-0.21242,0.00000,0,
000230.png,1788182910.920,-0.00519,-0.20216,0.31903,0,2,0.208,single_line,-0.15432;0.21901,-0.36913,0.00000,0,
000231.png,1788182910.971,-0.01878,-0.12665,0.31903,0,2,0.208,single_line,-0.14074;0.21395,-0.16337,0.00000,0,
000232.png,1788182911.020,-0.02255,-0.14624,0.31540,1,3,0.354,ok,-0.13686;0.18195;0.61698,-0.03738,0.00000,0,
000233.png,1788182911.070,-0.01901,-0.12308,0.31830,0,2,0.229,single_line,-0.14014;0.22024,-0.15611,0.00000,0,
000234.png,1788182911.120,-0.02138,-0.11285,0.31830,0,2,0.250,single_line,-0.13777;0.22027,-0.13931,0.00000,0,
000235.png,1788182911.220,-0.02004,-0.13766,0.31092,1,3,0.354,ok,-0.13690;0.17698;0.64783,-0.04851,0.00000,0,
000236.png,1788182911.270,-0.02103,-0.13766,0.31504,1,2,0.396,ok,-0.13799;0.18006,-0.04966,0.00000,0,
000237.png,1788182911.320,-0.02294,-0.13766,0.31842,1,2,0.333,ok,-0.13779;0.18367,-0.03593,0.00000,0,
000238.png,1788182911.370,-0.01197,-0.13766,0.32985,1,3,0.333,ok,-0.15453;0.17847;0.60812,-0.16471,0.00000,0,
000239.png,1788182911.420,-0.02164,-0.11370,0.31946,0,2,0.250,single_line,-0.13808;0.21622,-0.14041,0.00000,0,
000240.png,1788182911.520,-0.01965,-0.12171,0.31946,0,3,0.208,single_line,-0.14007;0.21955;0.64559,-0.14918,0.00000,0,
000241.png,1788182911.570,-0.01049,-0.13766,0.33118,1,3,0.333,ok,-0.15668;0.17766;0.65445,-0.20075,0.00000,0,
000242.png,1788182911.620,-0.02004,-0.13766,0.31884,1,2,0.375,ok,-0.14090;0.18099,-0.05789,0.00000,0,
000243.png,1788182911.670,-0.01923,-0.13766,0.31459,1,3,0.333,ok,-0.13957;0.17803;0.61033,-0.05389,0.00000,0,
000244.png,1788182911.720,-0.00307,-0.21678,0.31989,0,3,0.208,single_line,-0.15687;0.21866;0.65224,-0.41742,0.00000,0,
000245.png,1788182911.770,-0.01899,-0.13766,0.31304,1,3,0.375,ok,-0.13903;0.17700;0.62577,-0.05831,0.00000,0,
000246.png,1788182911.870,-0.01907,-0.12351,0.31852,0,2,0.229,single_line,-0.14018;0.22148,-0.15839,0.00000,0,
000247.png,1788182911.920,-0.01891,-0.12372,0.31852,0,2,0.229,single_line,-0.14035;0.22024,-0.15709,0.00000,0,
000248.png,1788182911.970,-0.02081,-0.13766,0.30922,1,2,0.396,ok,-0.13528;0.17689,-0.04191,0.00000,0,
000249.png,1788182912.020,-0.02048,-0.13766,0.31324,1,2,0.375,ok,-0.13764;0.17859,-0.05054,0.00000,0,
000250.png,1788182912.120,-0.01953,-0.13766,0.31672,1,2,0.354,ok,-0.14035;0.17940,-0.05839,0.00000,0,
000251.png,1788182912.170,-0.02100,-0.13766,0.31515,1,2,0.375,ok,-0.13808;0.18007,-0.04927,0.00000,0,
000252.png,1788182912.220,-0.01959,-0.11440,0.31593,0,3,0.229,single_line,-0.13838;0.21797;0.65445,-0.13987,0.00000,0,
000253.png,1788182912.270,-0.02054,-0.13766,0.31944,1,3,0.333,ok,-0.14070;0.18179;0.65445,-0.05587,0.00000,0,
000254.png,1788182912.320,-0.01991,-0.11455,0.31663,0,3,0.250,single_line,-0.13841;0.21871;0.65665,-0.14015,0.00000,0,
000255.png,1788182912.420,-0.02178,-0.13766,0.31730,1,2,0.333,ok,-0.13838;0.18195,-0.04303,0.00000,0,
000256.png,1788182912.470,-0.02029,-0.13766,0.31358,1,2,0.354,ok,-0.13800;0.17857,-0.05317,0.00000,0,
000257.png,1788182912.520,-0.02278,-0.09989,0.31613,0,2,0.271,single_line,-0.13528;0.21955,-0.11395,0.00000,0,
000258.png,1788182912.620,-0.01772,-0.12372,0.31613,0,2,0.229,single_line,-0.14035;0.21553,-0.15709,0.00000,0,
000259.png,1788182912.670,-0.01875,-0.13766,0.31519,1,2,0.354,ok,-0.14035;0.17785,-0.05993,0.00000,0,
000260.png,1788182912.720,-0.01643,-0.12958,0.31594,0,2,0.229,single_line,-0.14154;0.21797,-0.16822,0.00000,0,
000261.png,1788182912.820,-0.01989,-0.11370,0.31594,0,3,0.250,single_line,-0.13808;0.21709;0.65665,-0.14041,0.00000,0,
000262.png,1788182912.870,-0.01989,-0.11370,0.31594,0,2,0.250,single_line,-0.13808;0.21955,-0.14041,0.00000,0,
000263.png,1788182912.920,-0.02077,-0.13766,0.31452,1,2,0.333,ok,-0.13800;0.17953,-0.05064,0.00000,0,
000264.png,1788182912.970,-0.01880,-0.11750,0.31566,0,3,0.250,single_line,-0.13903;0.21866;0.60367,-0.14569,0.00000,0,
000265.png,1788182913.020,-0.02067,-0.13766,0.31899,1,2,0.354,ok,-0.14035;0.18169,-0.05409,0.00000,0,
000266.png,1788182913.120,-0.02008,-0.11370,0.31632,0,2,0.250,single_line,-0.13808;0.22027,-0.14041,0.00000,0,
000267.png,1788182913.170,-0.02066,-0.13766,0.31448,1,2,0.375,ok,-0.13808;0.17940,-0.05006,0.00000,0,
000268.png,1788182913.220,-0.02149,-0.10595,0.31595,0,2,0.271,single_line,-0.13649;0.21640,-0.12573,0.00000,0,
000269.png,1788182913.270,-0.01810,-0.12157,0.31595,0,3,0.229,single_line,-0.13988;0.22518;0.61915,-0.15319,0.00000,0,
000270.png,1788182913.370,-0.02123,-0.10716,0.31595,0,3,0.250,single_line,-0.13675;0.21308;0.60422,-0.12791,0.00000,0,
000271.png,1788182913.420,-0.01989,-0.11370,0.31595,0,2,0.250,single_line,-0.13808;0.21712,-0.14041,0.00000,0,
000272.png,1788182913.470,-0.02217,-0.13766,0.31747,1,2,0.354,ok,-0.13808;0.18242,-0.04306,0.00000,0,
000273.png,1788182913.520,-0.02029,-0.13766,0.31344,1,2,0.354,ok,-0.13793;0.17851,-0.04856,0.00000,0,
000274.png,1788182913.570,-0.01976,-0.11370,0.31569,0,2,0.250,single_line,-0.13808;0.21797,-0.14041,0.00000,0,
000275.png,1788182913.670,-0.02186,-0.13766,0.32133,1,2,0.354,ok,-0.14035;0.18406,-0.04901,0.00000,0,
000276.png,1788182913.720,-0.01744,-0.12634,0.31682,0,3,0.229,single_line,-0.14097;0.21779;0.64117,-0.16146,0.00000,0,
000277.png,1788182913.770,-0.01807,-0.12372,0.31682,0,2,0.229,single_line,-0.14035;0.22611,-0.15709,0.00000,0,
000278.png,1788182913.820,-0.02041,-0.11326,0.31682,0,3,0.229,single_line,-0.13800;0.21779;0.64783,-0.13956,0.00000,0,
000279.png,1788182913.920,-0.01687,-0.12958,0.31682,0,3,0.229,single_line,-0.14154;0.21955;0.59705,-0.16822,0.00000,0,
000280.png,1788182913.970,-0.02146,-0.10801,0.31682,0,2,0.250,single_line,-0.13695;0.22121,-0.12925,0.00000,0,
000281.png,1788182914.020,-0.01596,-0.13766,0.32707,1,3,0.312,ok,-0.14914;0.18105;0.63239,-0.09084,0.00000,0,
000282.png,1788182914.070,-0.01855,-0.12635,0.31887,0,3,0.208,single_line,-0.14088;0.21643;0.63676,-0.16209,0.00000,0,
000283.png,1788182914.120,-0.02262,-0.13766,0.31659,1,2,0.354,ok,-0.13719;0.18242,-0.03681,0.00000,0,
000284.png,1788182914.220,-0.01886,-0.12372,0.31841,0,2,0.229,single_line,-0.14035;0.21640,-0.15709,0.00000,0,
000285.png,1788182914.270,-0.01950,-0.13766,0.31513,1,3,0.354,ok,-0.13957;0.17857;0.59926,-0.05560,0.00000,0,
000286.png,1788182914.320,-0.01754,-0.12830,0.31776,0,2,0.229,single_line,-0.14134;0.21798,-0.16530,0.00000,0,
000287.png,1788182914.370,-0.00579,-0.19557,0.31776,0,2,0.229,single_line,-0.15309;0.21307,-0.35682,0.00000,0,
000288.png,1788182914.420,-0.01999,-0.11749,0.31776,0,3,0.229,single_line,-0.13889;0.22041;0.66327,-0.14739,0.00000,0,
000289.png,1788182914.520,-0.02079,-0.11370,0.31776,0,3,0.250,single_line,-0.13808;0.21709;0.62356,-0.14041,0.00000,0,
000290.png,1788182914.570,-0.01908,-0.13766,0.30651,1,3,0.396,ok,-0.13563;0.17380;0.60147,-0.05096,0.00000,0,
000291.png,1788182914.620,-0.02012,-0.11142,0.31551,0,2,0.250,single_line,-0.13764;0.21797,-0.13594,0.00000,0,
000292.png,1788182914.670,-0.02080,-0.14396,0.31840,1,2,0.375,ok,-0.14006;0.18166,-0.05301,0.00000,0,
000293.png,1788182914.720,-0.02080,-0.13766,0.31423,1,2,0.375,ok,-0.13781;0.17941,-0.04770,0.00000,0,
000294.png,1788182914.820,-0.02005,-0.13766,0.31882,1,3,0.333,ok,-0.14088;0.18099;0.65662,-0.05796,0.00000,0,
000295.png,1788182914.870,-0.01547,-0.13766,0.32610,1,3,0.312,ok,-0.14914;0.18007;0.64779,-0.09520,0.00000,0,
000296.png,1788182914.920,-0.02149,-0.13766,0.31597,1,2,0.354,ok,-0.13800;0.18099,-0.04669,0.00000,0,
000297.png,1788182914.970,-0.02083,-0.11370,0.31782,0,2,0.250,single_line,-0.13808;0.21797,-0.14041,0.00000,0,
000298.png,1788182915.020,-0.02192,-0.13766,0.31516,1,2,0.375,ok,-0.13716;0.18100,-0.04073,0.00000,0,
000299.png,1788182915.120,-0.01799,-0.12624,0.31729,0,2,0.250,single_line,-0.14066;0.21732,-0.16507,0.00000,0,
000300.png,1788182915.170,-0.02071,-0.13766,0.31907,1,3,0.354,ok,-0.14035;0.18177;0.65220,-0.05355,0.00000,0,
000301.png,1788182915.220,-0.02079,-0.11294,0.31765,0,2,0.250,single_line,-0.13803;0.21888,-0.13863,0.00000,0,
000302.png,1788182915.270,-0.02166,-0.10863,0.31765,0,2,0.250,single_line,-0.13716;0.22397,-0.12925,0.00000,0,
000303.png,1788182915.320,-0.02023,-0.11496,0.31765,0,2,0.208,single_line,-0.13860;0.21783,-0.14011,0.00000,0,
000304.png,1788182915.419,-0.00772,-0.18438,0.31765,0,2,0.229,single_line,-0.15110;0.21709,-0.32678,0.00000,0,
000305.png,1788182915.470,-0.02144,-0.14396,0.32111,1,3,0.333,ok,-0.14079;0.18367;0.60812,-0.05167,0.00000,0,
000306.png,1788182915.520,-0.01763,-0.12958,0.31834,0,2,0.229,single_line,-0.14154;0.21959,-0.16822,0.00000,0,
000307.png,1788182915.570,-0.02005,-0.13766,0.31882,1,3,0.333,ok,-0.14088;0.18099;0.64338,-0.05796,0.00000,0,
000308.png,1788182915.620,-0.01991,-0.11891,0.31844,0,3,0.250,single_line,-0.13930;0.21955;0.60588,-0.14954,0.00000,0,
000309.png,1788182915.720,-0.01926,-0.13766,0.31725,1,2,0.333,ok,-0.14088;0.17940,-0.06090,0.00000,0,
000310.png,1788182915.770,-0.01875,-0.12372,0.31820,0,2,0.229,single_line,-0.14035;0.21779,-0.15709,0.00000,0,
000311.png,1788182915.820,-0.02096,-0.14396,0.31771,1,3,0.333,ok,-0.13955;0.18147;0.64779,-0.04981,0.00000,0,
000312.png,1788182915.870,-0.01824,-0.13766,0.32376,1,2,0.333,ok,-0.14519;0.18166,-0.07468,0.00000,0,
000313.png,1788182915.920,-0.02263,-0.10839,0.31923,0,2,0.271,single_line,-0.13699;0.21955,-0.13034,0.00000,0,
