frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m,curvature_1pm,true_ey_m,station,s_m
000205.png,1788183931.270,0.05970,0.06354,0.33466,1,2,0.500,ok,-0.22736;0.10797,-1.03320,0.00000,1,0.000
000206.png,1788183931.320,0.03029,0.08181,0.27600,1,2,0.500,ok,-0.16875;0.10817,-0.74698,0.00000,1,0.000
000207.png,1788183931.370,0.05618,0.06263,0.32584,1,3,0.521,ok,-0.21942;0.10706;0.40813,-1.01927,0.00000,1,0.000
000208.png,1788183931.423,0.03195,0.06263,0.27747,1,3,0.500,ok,-0.17096;0.10706;0.35209,-0.76225,0.00000,1,0.000
000209.png,1788183931.520,0.03189,0.05437,0.27332,1,3,0.500,ok,-0.16875;0.10497;0.49518,-0.75743,0.00000,1,0.000
000210.png,1788183931.570,0.05979,0.06354,0.33458,1,3,0.500,ok,-0.22742;0.10784;0.50054,-1.03305,0.00000,1,0.000
000211.png,1788183931.621,0.06150,0.04155,0.33325,1,2,0.500,ok,-0.22826;0.10527,-1.04626,0.00000,1,0.000
000212.png,1788183931.670,0.05773,0.04384,0.32209,1,3,0.521,ok,-0.21893;0.10347;0.49814,-1.03077,0.00000,1,0.000
000213.png,1788183931.770,0.02702,-0.03307,0.30859,0,2,0.188,single_line,-0.22742;0.12727,-0.41330,0.00000,1,0.000
000214.png,1788183931.820,0.02977,0.07634,0.27689,1,3,0.500,ok,-0.16862;0.10908;0.47668,-0.74078,0.00000,1,0.000
000215.png,1788183931.870,0.03141,0.06263,0.27862,1,2,0.500,ok,-0.17099;0.10817,-0.75450,0.00000,1,0.000
000216.png,1788183931.920,0.03141,0.06263,0.27862,1,2,0.500,ok,-0.17099;0.10817,-0.75450,0.00000,1,0.000
000217.png,1788183931.970,0.03213,0.05987,0.27276,1,2,0.500,ok,-0.16875;0.10450,-0.76284,0.00000,1,0.000
000218.png,1788183932.020,0.06043,0.06354,0.33331,1,2,0.500,ok,-0.22742;0.10656,-1.04126,0.00000,1,0.000
000219.png,1788183932.120,0.05973,0.06354,0.33472,1,3,0.500,ok,-0.22742;0.10797;0.47256,-1.03309,0.00000,1,0.000
000220.png,1788183932.170,0.06181,0.06354,0.33236,1,2,0.500,ok,-0.22832;0.10470,-1.05510,0.00000,1,0.000
000221.png,1788183932.220,0.03423,0.04705,0.28024,1,3,0.479,ok,-0.17451;0.10605;0.40084,-0.77405,0.00000,1,0.000
000222.png,1788183932.270,0.06128,0.04705,0.33401,1,2,0.500,ok,-0.22846;0.10591,-1.04453,0.00000,1,0.000
000223.png,1788183932.370,0.06219,0.05329,0.33207,1,2,0.500,ok,-0.22846;0.10407,-1.05386,0.00000,1,0.000
000224.png,1788183932.421,0.05695,0.03834,0.32420,1,2,0.521,ok,-0.21916;0.10527,-1.02092,0.00000,1,0.000
000225.png,1788183932.470,0.03012,0.08181,0.27627,1,3,0.500,ok,-0.16872;0.10848;0.50054,-0.74658,0.00000,1,0.000
000226.png,1788183932.520,0.06037,0.06354,0.33512,1,2,0.500,ok,-0.22826;0.10753,-1.03857,0.00000,1,0.000
000227.png,1788183932.570,0.05982,0.06903,0.33580,1,3,0.500,ok,-0.22812;0.10848;0.37515,-1.03566,0.00000,1,0.000
000228.png,1788183932.620,0.03208,0.06034,0.27650,1,2,0.500,ok,-0.17058;0.10642,-0.76309,0.00000,1,0.000
000229.png,1788183932.721,0.03117,0.06263,0.27902,1,3,0.500,ok,-0.17096;0.10861;0.47248,-0.75413,0.00000,1,0.000
000230.png,1788183932.770,0.03246,0.04064,0.27677,1,3,0.500,ok,-0.17096;0.10605;0.47620,-0.76249,0.00000,1,0.000
000231.png,1788183932.820,0.05637,0.06034,0.32499,1,3,0.521,ok,-0.21916;0.10642;0.47294,-1.02072,0.00000,1,0.000
000232.png,1788183932.871,0.05560,0.06034,0.32654,1,2,0.521,ok,-0.21916;0.10797,-1.01260,0.00000,1,0.000
000233.png,1788183932.921,0.03138,0.05987,0.27435,1,2,0.500,ok,-0.16880;0.10605,-0.75573,0.00000,1,0.000
000234.png,1788183933.021,0.03105,0.06583,0.27846,1,3,0.500,ok,-0.17058;0.10848;0.50444,-0.75284,0.00000,1,0.000
000235.png,1788183933.070,0.05999,0.06903,0.33614,1,2,0.500,ok,-0.22846;0.10848,-1.03617,0.00000,1,0.000
000236.png,1788183933.120,0.03190,0.05117,0.27425,1,2,0.500,ok,-0.16921;0.10540,-0.75882,0.00000,1,0.000
000237.png,1788183933.170,0.05578,0.04842,0.32432,1,2,0.542,ok,-0.21813;0.10657,-1.01817,0.00000,1,0.000
000238.png,1788183933.221,0.05888,0.06354,0.33780,1,3,0.500,ok,-0.22812;0.11036;0.47465,-1.02209,0.00000,1,0.000
000239.png,1788183933.320,0.03114,0.06583,0.27829,1,3,0.500,ok,-0.17058;0.10831;0.47294,-0.75355,0.00000,1,0.000
000240.png,1788183933.370,0.06128,0.04705,0.33401,1,3,0.500,ok,-0.22846;0.10591;0.47365,-1.04453,0.00000,1,0.000
000241.png,1788183933.420,0.03007,0.08181,0.27644,1,2,0.500,ok,-0.16875;0.10861,-0.74636,0.00000,1,0.000
000242.png,1788183933.470,0.03140,0.05987,0.27414,1,2,0.500,ok,-0.16872;0.10591,-0.75493,0.00000,1,0.000
000243.png,1788183933.520,0.03189,0.05437,0.27332,1,3,0.500,ok,-0.16875;0.10497;0.38879,-0.75743,0.00000,1,0.000
000244.png,1788183933.620,0.03228,0.04064,0.27692,1,2,0.500,ok,-0.17086;0.10630,-0.75787,0.00000,1,0.000
000245.png,1788183933.670,0.03124,0.06263,0.27889,1,2,0.500,ok,-0.17096;0.10848,-0.75409,0.00000,1,0.000
000246.png,1788183933.720,0.06011,0.05805,0.33406,1,2,0.500,ok,-0.22742;0.10720,-1.03514,0.00000,1,0.000
000247.png,1788183933.770,0.06076,0.04705,0.33297,1,3,0.500,ok,-0.22742;0.10591;0.47340,-1.03932,0.00000,1,0.000
000248.png,1788183933.821,0.05971,0.04064,0.32917,1,2,0.542,ok,-0.22442;0.10501,-1.05011,0.00000,1,0.000
000249.png,1788183933.870,0.05677,0.04064,0.32475,1,2,0.521,ok,-0.21928;0.10574,-1.01996,0.00000,1,0.000
000250.png,1788183933.921,0.03115,0.07634,0.27434,1,2,0.500,ok,-0.16872;0.10642,-0.75683,0.00000,1,0.000
000251.png,1788183934.020,0.03102,0.05714,0.27948,1,3,0.500,ok,-0.17099;0.10895;0.50444,-0.74842,0.00000,1,0.000
000252.png,1788183934.070,0.03142,0.05987,0.27417,1,3,0.500,ok,-0.16875;0.10591;0.47582,-0.75467,0.00000,1,0.000
000253.png,1788183934.120,0.05483,0.07862,0.32560,1,3,0.521,ok,-0.21813;0.10848;0.40580,-1.00792,0.00000,1,0.000
000254.png,1788183934.170,0.03269,0.05714,0.27631,1,2,0.500,ok,-0.17107;0.10569,-0.76625,0.00000,1,0.000
000255.png,1788183934.220,0.03084,0.07132,0.27885,1,2,0.500,ok,-0.17062;0.10895,-0.75120,0.00000,1,0.000
000256.png,1788183934.270,0.05976,0.07452,0.33647,1,2,0.500,ok,-0.22846;0.10895,-1.03479,0.00000,1,0.000
000257.png,1788183934.320,0.03172,0.05437,0.27358,1,2,0.500,ok,-0.16872;0.10527,-0.75702,0.00000,1,0.000
000258.png,1788183934.420,0.03052,0.08729,0.27541,1,2,0.500,ok,-0.16875;0.10771,-0.75239,0.00000,1,0.000
000259.png,1788183934.470,0.03117,0.06263,0.27902,1,3,0.500,ok,-0.17096;0.10861;0.47511,-0.75413,0.00000,1,0.000
000260.png,1788183934.520,0.05966,0.06354,0.33458,1,3,0.500,ok,-0.22728;0.10797;0.38122,-1.03294,0.00000,1,0.000
000261.png,1788183934.570,0.06091,0.04705,0.33266,1,3,0.500,ok,-0.22742;0.10561;0.47545,-1.03998,0.00000,1,0.000
000262.png,1788183934.620,0.06143,0.04705,0.33370,1,2,0.500,ok,-0.22846;0.10561,-1.04519,0.00000,1,0.000
000263.png,1788183934.670,0.03039,0.07634,0.27592,1,2,0.500,ok,-0.16875;0.10797,-0.74845,0.00000,1,0.000
000264.png,1788183934.721,0.03140,0.05987,0.27414,1,3,0.500,ok,-0.16872;0.10591;0.47503,-0.75493,0.00000,1,0.000
000265.png,1788183934.770,0.03253,0.04384,0.27601,1,2,0.500,ok,-0.17067;0.10561,-0.76262,0.00000,1,0.000
000266.png,1788183934.871,0.05992,0.06903,0.33421,1,2,0.500,ok,-0.22742;0.10758,-1.03502,0.00000,1,0.000
000267.png,1788183934.921,0.03201,0.05714,0.27744,1,3,0.500,ok,-0.17096;0.10694;0.47294,-0.76024,0.00000,1,0.000
000268.png,1788183934.970,0.03172,0.05437,0.27358,1,2,0.500,ok,-0.16872;0.10527,-0.75702,0.00000,1,0.000
000269.png,1788183935.020,0.06114,0.04705,0.33400,1,2,0.500,ok,-0.22832;0.10605,-1.04442,0.00000,1,0.000
000270.png,1788183935.070,0.02904,0.07634,0.27860,1,3,0.500,ok,-0.16875;0.11066;0.50248,-0.73208,0.00000,1,0.000
000271.png,1788183935.122,0.05675,0.04064,0.32506,1,2,0.521,ok,-0.21942;0.10591,-1.01947,0.00000,1,0.000
000272.png,1788183935.171,0.03135,0.05987,0.27404,1,2,0.500,ok,-0.16862;0.10591,-0.75450,0.00000,1,0.000
000273.png,1788183935.270,0.05521,0.07421,0.32520,1,3,0.521,ok,-0.21826;0.10784;0.47256,-1.01044,0.00000,1,0.000
000274.png,1788183935.320,0.06158,0.04155,0.33307,1,2,0.500,ok,-0.22826;0.10510,-1.04697,0.00000,1,0.000
000275.png,1788183935.370,0.06135,0.04681,0.33415,1,2,0.500,ok,-0.22861;0.10591,-1.04502,0.00000,1,0.000
000276.png,1788183935.420,0.05988,0.06354,0.33414,1,2,0.500,ok,-0.22728;0.10753,-1.03356,0.00000,1,0.000
000277.png,1788183935.470,0.06031,0.06354,0.33562,1,2,0.500,ok,-0.22846;0.10784,-1.03826,0.00000,1,0.000
000278.png,1788183935.570,0.03014,0.08181,0.27630,1,2,0.500,ok,-0.16875;0.10848,-0.74632,0.00000,1,0.000
000279.png,1788183935.620,0.05810,0.04064,0.32237,1,3,0.521,ok,-0.21942;0.10322;0.39618,-1.03583,0.00000,1,0.000
000280.png,1788183935.670,0.06031,0.06354,0.33562,1,2,0.500,ok,-0.22846;0.10784,-1.03826,0.00000,1,0.000
000281.png,1788183935.720,0.03125,0.07634,0.27394,1,2,0.500,ok,-0.16862;0.10612,-0.75706,0.00000,1,0.000
000282.png,1788183935.770,0.05956,0.06903,0.33466,1,2,0.500,ok,-0.22728;0.10817,-1.03147,0.00000,1,0.000
000283.png,1788183935.870,0.03357,0.03513,0.27468,1,3,0.500,ok,-0.17099;0.10386;0.50444,-0.77244,0.00000,1,0.000
000284.png,1788183935.920,0.05722,0.05117,0.32140,1,2,0.521,ok,-0.21813;0.10369,-1.02723,0.00000,1,0.000
000285.png,1788183935.970,0.03142,0.05987,0.27417,1,2,0.500,ok,-0.16875;0.10591,-0.75467,0.00000,1,0.000
000286.png,1788183936.020,0.03225,0.05667,0.27332,1,3,0.500,ok,-0.16913;0.10463;0.47015,-0.76413,0.00000,1,0.000
000287.png,1788183936.120,0.06076,0.04705,0.33297,1,3,0.500,ok,-0.22742;0.10591;0.47465,-1.03932,0.00000,1,0.000
000288.png,1788183936.170,0.06160,0.04155,0.33345,1,3,0.500,ok,-0.22846;0.10527;0.47365,-1.04662,0.00000,1,0.000
000289.png,1788183936.220,0.02997,0.08729,0.27651,1,2,0.500,ok,-0.16875;0.10881,-0.74489,0.00000,1,0.000
000290.png,1788183936.320,0.03126,0.06263,0.27892,1,3,0.500,ok,-0.17099;0.10848;0.47219,-0.75383,0.00000,1,0.000
000291.png,1788183936.370,0.06140,0.04705,0.33169,1,2,0.500,ok,-0.22742;0.10463,-1.04752,0.00000,1,0.000
000292.png,1788183936.420,0.03234,0.04384,0.27623,1,3,0.500,ok,-0.17058;0.10591;0.47582,-0.76119,0.00000,1,0.000
000293.png,1788183936.470,0.05695,0.03834,0.32420,1,2,0.521,ok,-0.21916;0.10527,-1.02092,0.00000,1,0.000
000294.png,1788183936.570,0.06088,0.06354,0.33214,1,2,0.500,ok,-0.22728;0.10552,-1.04512,0.00000,1,0.000
000295.png,1788183936.621,0.03119,0.06263,0.27905,1,2,0.500,ok,-0.17099;0.10861,-0.75388,0.00000,1,0.000
000296.png,1788183936.670,0.03119,0.07634,0.27433,1,2,0.500,ok,-0.16875;0.10638,-0.75316,0.00000,1,0.000
000297.png,1788183936.721,0.03112,0.06263,0.27892,1,2,0.500,ok,-0.17086;0.10861,-0.75370,0.00000,1,0.000
000298.png,1788183936.770,0.05993,0.06903,0.33627,1,3,0.500,ok,-0.22846;0.10861;0.50589,-1.03622,0.00000,1,0.000
000299.png,1788183936.870,0.06008,0.06903,0.33597,1,2,0.500,ok,-0.22846;0.10831,-1.03688,0.00000,1,0.000
000300.png,1788183936.921,0.06246,0.04155,0.33173,1,3,0.500,ok,-0.22846;0.10355;0.49619,-1.05544,0.00000,1,0.000
000301.png,1788183936.970,0.05671,0.04384,0.32459,1,2,0.521,ok,-0.21916;0.10574,-1.01954,0.00000,1,0.000
000302.png,1788183937.020,0.06143,0.04705,0.33370,1,3,0.500,ok,-0.22846;0.10561;0.47256,-1.04519,0.00000,1,0.000
000303.png,1788183937.070,0.05673,0.04384,0.32437,1,2,0.521,ok,-0.21908;0.10561,-1.01947,0.00000,1,0.000
000304.png,1788183937.170,0.03276,0.03834,0.27551,1,2,0.500,ok,-0.17062;0.10510,-0.76373,0.00000,1,0.000
000305.png,1788183937.220,0.03269,0.04064,0.27637,1,3,0.500,ok,-0.17099;0.10561;0.47619,-0.76285,0.00000,1,0.000
000306.png,1788183937.270,0.03061,0.07634,0.27548,1,3,0.500,ok,-0.16875;0.10753;0.39976,-0.74907,0.00000,1,0.000
000307.png,1788183937.320,0.06168,0.04155,0.33328,1,2,0.500,ok,-0.22846;0.10510,-1.04733,0.00000,1,0.000
000308.png,1788183937.370,0.05618,0.06034,0.32538,1,2,0.521,ok,-0.21916;0.10681,-1.01658,0.00000,1,0.000
000309.png,1788183937.420,0.03174,0.05437,0.27362,1,3,0.500,ok,-0.16875;0.10527;0.50444,-0.75676,0.00000,1,0.000
000310.png,1788183937.470,0.05553,0.06034,0.32640,1,3,0.521,ok,-0.21902;0.10797;0.47465,-1.01239,0.00000,1,0.000
000311.png,1788183937.570,0.05503,0.04384,0.32749,1,3,0.521,ok,-0.21893;0.10887;0.47402,-1.00231,0.00000,1,0.000
000312.png,1788183937.620,0.03087,0.05714,0.27978,1,2,0.500,ok,-0.17099;0.10925,-0.74776,0.00000,1,0.000
000313.png,1788183937.670,0.06111,0.04705,0.33394,1,3,0.500,ok,-0.22826;0.10605;0.48441,-1.04421,0.00000,1,0.000
000314.png,1788183937.720,0.05821,0.06903,0.33762,1,2,0.500,ok,-0.22742;0.11100,-1.01530,0.00000,1,0.000
000315.png,1788183937.770,0.05666,0.04492,0.32509,1,2,0.521,ok,-0.21937;0.10605,-1.01934,0.00000,1,0.000
000316.png,1788183937.870,0.05979,0.06354,0.33458,1,2,0.500,ok,-0.22742;0.10784,-1.03305,0.00000,1,0.000
000317.png,1788183937.920,0.03161,0.07634,0.27348,1,2,0.500,ok,-0.16875;0.10552,-0.76063,0.00000,1,0.000
000318.png,1788183937.970,0.06084,0.04705,0.33280,1,3,0.500,ok,-0.22742;0.10574;0.47082,-1.04003,0.00000,1,0.000
000319.png,1788183938.020,0.06336,0.04705,0.32985,1,3,0.500,ok,-0.22846;0.10175;0.50054,-1.06554,0.00000,1,0.000
000320.png,1788183938.070,0.03047,0.05163,0.27614,1,2,0.521,ok,-0.16872;0.10779,-0.74882,0.00000,1,0.000
000321.png,1788183938.121,0.05846,0.01586,0.32682,1,2,0.521,ok,-0.22190;0.10497,-1.03099,0.00000,1,0.000
000322.png,1788183938.170,0.03192,0.05987,0.27311,1,2,0.500,ok,-0.16872;0.10488,-0.75895,0.00000,1,0.000
000323.png,1788183938.270,0.02962,0.07634,0.27719,1,3,0.500,ok,-0.16862;0.10938;0.47294,-0.74011,0.00000,1,0.000
000324.png,1788183938.320,0.02872,0.08181,0.27912,1,2,0.500,ok,-0.16875;0.11131,-0.72999,0.00000,1,0.000
000325.png,1788183938.370,0.03204,0.05987,0.27259,1,2,0.500,ok,-0.16858;0.10450,-0.76292,0.00000,1,0.000
000326.png,1788183938.420,0.06124,0.06354,0.33378,1,3,0.500,ok,-0.22846;0.10599;0.47557,-1.04716,0.00000,1,0.000
000327.png,1788183938.470,0.06160,0.04155,0.33345,1,3,0.500,ok,-0.22846;0.10527;0.47256,-1.04662,0.00000,1,0.000
000328.png,1788183938.570,0.06121,0.04705,0.33414,1,2,0.500,ok,-0.22846;0.10605,-1.04457,0.00000,1,0.000
000329.png,1788183938.620,0.05555,0.06034,0.32618,1,3,0.521,ok,-0.21893;0.10784;0.47219,-1.01232,0.00000,1,0.000
000330.png,1788183938.670,0.03157,0.05987,0.27387,1,2,0.500,ok,-0.16875;0.10561,-0.75534,0.00000,1,0.000
000331.png,1788183938.720,0.05568,0.06034,0.32609,1,2,0.521,ok,-0.21902;0.10766,-1.01306,0.00000,1,0.000
000332.png,1788183938.770,0.03152,0.06583,0.27759,1,2,0.500,ok,-0.17062;0.10758,-0.75664,0.00000,1,0.000
